RowID,FuzzyRisk,JavaFiles,Jlint,DefectCount,LOC,Jlint/LOC,Defect/LOC,Opriv,Upriv,PrivCount,OprivRatio,UPrivRatio
185493,0,292,75,3354,23156,0.32389,14.48437,0,1,2,0,2
81170,51,1570,238,6,198594,0.11984,0.00302,0,3,6,0,2
16972,100,5390,1305,12,611900,0.21327,0.00196,3,3,14,4,4
6248,51,81,21,3,9079,0.2313,0.03304,0,0,1,0,0
50664,0,24,5,3,1587,0.31506,0.18904,1,0,1,1,0
11593,51,1149,375,12,118246,0.31714,0.01015,0,9,2,0,0
139407,92,684,173,6,91435,0.18921,0.00656,0,2,6,0,3
75314,51,35,4,3,4318,0.09264,0.06948,3,1,5,1,5
30681,92,340,110,12,53609,0.20519,0.02238,1,3,7,7,2
118723,51,223,96,6,29218,0.32856,0.02054,0,6,3,0,0
64435,92,731,166,9,89499,0.18548,0.01006,1,3,3,3,1
94828,51,514,84,6,47532,0.17672,0.01262,0,4,1,0,0
148496,100,3885,1175,15,378529,0.31041,0.00396,10,4,34,3,8
162886,51,503,111,6,46624,0.23807,0.01287,1,1,8,8,8
143531,92,793,191,6,130788,0.14604,0.00459,0,4,2,0,0
55520,100,3545,519,9,388258,0.13367,0.00232,4,0,20,5,0
30538,100,533,135,6,70696,0.19096,0.00849,4,1,13,3,13
156549,51,215,72,9,19308,0.3729,0.04661,0,1,2,0,2
26833,50,2565,939,9,239241,0.39249,0.00376,5,3,18,3,6
650,51,509,217,12,58577,0.37045,0.02049,0,9,1,0,0
151741,51,269,45,12,24585,0.18304,0.04881,4,0,7,1,0
126602,92,434,127,9,46227,0.27473,0.01947,1,2,4,4,2
158976,51,803,215,12,74743,0.28765,0.01606,0,4,4,0,1
142371,51,653,164,3,77173,0.21251,0.00389,2,1,5,2,5
66002,92,419,101,3,52637,0.19188,0.0057,0,1,6,0,6
30748,53,749,291,9,91176,0.31916,0.00987,4,1,23,5,23
13477,92,684,177,12,88830,0.19926,0.01351,3,1,5,1,5
18428,92,464,165,9,44665,0.36942,0.02015,2,1,8,4,8
188055,92,242,79,9,24803,0.31851,0.03629,0,10,2,0,0
67179,50,69,32,3,5457,0.5864,0.05498,1,2,6,6,3
140537,92,937,95,6,143717,0.0661,0.00417,0,3,2,0,0
188000,92,820,211,9,97255,0.21696,0.00925,0,1,3,0,3
7065,92,3924,926,9,446917,0.2072,0.00201,3,4,7,2,1
135849,51,1923,509,13469,246937,0.20613,5.45443,3,5,15,5,3
26760,51,485,151,6,34671,0.43552,0.01731,1,1,4,4,4
152941,50,321,1255,6,33442,3.75277,0.01794,4,2,10,2,5
149341,92,4956,1084,6,519265,0.20876,0.00116,0,3,9,0,3
21666,51,574,160,9,55781,0.28684,0.01613,0,2,3,0,1
153200,92,4828,1081,12,525942,0.20554,0.00228,0,13,15,0,1
121639,100,1546,1323,15,333020,0.39727,0.0045,0,10,7,0,0
27597,51,914,299,9,100524,0.29744,0.00895,1,7,5,5,0
154375,92,1090,221,12,126068,0.1753,0.00952,0,3,2,0,0
66540,51,1259,317,18,109706,0.28895,0.01641,3,3,13,4,4
163576,52,278,67,9,22520,0.29751,0.03996,8,1,23,2,23
124743,51,151,46,5114,16495,0.27887,31.00333,2,0,5,2,0
59259,50,3264,632,22,321736,0.19643,0.00684,3,2,18,6,9
148177,100,4510,827,12,454590,0.18192,0.00264,1,1,13,13,13
53116,92,2405,736,18,240655,0.30583,0.00748,0,5,13,0,2
118273,51,240,80,26382,24684,0.3241,106.87895,0,5,2,0,0
149337,92,4956,1084,6,519263,0.20876,0.00116,0,3,9,0,3
168648,51,348,57,6,33208,0.17165,0.01807,0,2,2,0,1
152744,92,2756,429,6,315210,0.1361,0.0019,2,1,6,3,6
93795,91,1567,355,15,122175,0.29057,0.01228,6,2,13,2,6
75161,51,87,33,5095,8782,0.37577,58.0164,0,0,2,0,0
48839,51,816,107,3685,61413,0.17423,6.00036,1,3,5,5,1
154614,51,321,50,12,23399,0.21368,0.05128,0,1,1,0,1
20478,50,1371,239,6,160679,0.14874,0.00373,0,1,9,0,9
146575,50,338,104,9,32777,0.3173,0.02746,2,0,9,4,0
18310,50,1952,502,21,179216,0.28011,0.01172,0,5,7,0,1
158067,51,678,185,9,65688,0.28163,0.0137,0,1,5,0,5
158047,92,4000,898,21,447643,0.20061,0.00469,1,7,10,10,1
158900,51,2668,747,16,360902,0.20698,0.00443,3,4,19,6,4
32124,92,900,221,6,85353,0.25892,0.00703,0,3,2,0,0
128290,92,4544,1089,12,367928,0.29598,0.00326,1,1,12,12,12
12951,92,497,109,9,43753,0.24913,0.02057,3,2,7,2,3
154098,51,253,76,12,22782,0.3336,0.05267,0,2,3,0,1
32317,51,79,26,5095,15782,0.16474,32.28361,1,0,5,5,0
146543,51,190,53,6,19952,0.26564,0.03007,0,1,7,0,7
126856,50,82,44,6,7409,0.59387,0.08098,2,2,6,3,3
6450,51,3504,1074,33,344035,0.31218,0.00959,3,4,15,5,3
143660,100,3849,1037,6,499325,0.20768,0.0012,0,5,9,0,1
153330,50,527,162,12,62458,0.25937,0.01921,6,1,14,2,14
106500,51,13,0,3,617,0,0.48622,0,0,1,0,0
19856,92,1819,404,9,254348,0.15884,0.00354,0,5,2,0,0
16859,92,3335,812,9,369563,0.21972,0.00244,0,2,6,0,3
67611,51,117,45,3,12224,0.36813,0.02454,1,0,3,3,0
13913,51,1478,632,9,137867,0.45841,0.00653,2,2,11,5,5
18603,92,242,96,6,45437,0.21128,0.01321,0,2,5,0,2
69274,51,60,7,3,3986,0.17561,0.07526,1,0,4,4,0
139836,92,844,231,9,119342,0.19356,0.00754,2,2,6,3,3
150773,51,190,60,9,12881,0.4658,0.06987,1,3,7,7,2
17837,51,250,104,9,22610,0.45997,0.03981,2,1,8,4,8
160107,50,1632,347,18,158684,0.21867,0.01134,2,3,7,3,2
121983,51,1250,301,49429,95987,0.31358,51.49552,0,3,7,0,2
25448,92,658,239,12,92768,0.25763,0.01294,0,6,6,0,1
17259,51,39,8,6,4112,0.19455,0.14591,2,0,5,2,0
166743,50,589,179,12,58049,0.30836,0.02067,3,4,12,4,3
146449,50,5935,1563,54,557644,0.28029,0.00968,3,1,13,4,13
145022,100,3343,1526,27,542409,0.28134,0.00498,5,1,14,2,14
169187,92,4101,807,6,455675,0.1771,0.00132,1,2,4,4,2
31685,50,339,85,3,26908,0.31589,0.01115,1,0,7,7,0
59973,100,2409,431,6,281972,0.15285,0.00213,2,4,3,1,0
16903,51,198,97,6,22785,0.42572,0.02633,1,2,2,2,1
4168,51,36,10,3,4152,0.24085,0.07225,0,0,5,0,0
272,50,795,144,15,75604,0.19047,0.01984,2,1,12,6,12
156245,51,1892,591,12,194570,0.30375,0.00617,0,3,3,0,1
5776,51,640,106,5114,58002,0.18275,8.81694,1,1,3,3,3
90316,51,324,104,9,25167,0.41324,0.03576,0,0,5,0,0
53596,92,3609,884,9,448615,0.19705,0.00201,0,1,10,0,10
133323,0,9,6,6,1227,0.489,0.489,0,0,1,0,0
75019,100,6494,2000,38019,660998,0.30257,5.75176,15,1,19,1,19
2150,92,747,297,9,105076,0.28265,0.00857,0,3,2,0,0
13778,100,3732,951,12,481310,0.19759,0.00249,2,1,16,8,16
2988,0,118,15,6,8381,0.17898,0.07159,2,0,4,2,0
138206,50,2395,546,9,236494,0.23087,0.00381,1,2,7,7,3
53899,92,3409,884,6,417708,0.21163,0.00144,0,4,6,0,1
145609,50,158,35,6,10685,0.32756,0.05615,10,0,16,1,0
17081,92,612,161,6,76031,0.21176,0.00789,0,1,4,0,4
102289,0,115,37,6,10296,0.35936,0.05828,0,0,3,0,0
124555,53,1874,638,9,260407,0.245,0.00346,17,6,49,2,8
91650,51,270,82,3,27068,0.30294,0.01108,4,1,8,2,8
162841,92,1680,517,6,176905,0.29225,0.00339,0,1,9,0,9
26906,92,3534,714,13,381011,0.1874,0.00341,0,4,7,0,1
153606,50,4541,1003,15,492831,0.20352,0.00304,2,1,16,8,16
145845,0,1114,348,12,114239,0.30462,0.0105,0,9,1,0,0
151577,100,4437,933,12,357737,0.26081,0.00335,2,2,16,8,8
169038,92,1016,279,9,108009,0.25831,0.00833,6,1,10,1,10
32527,92,4707,1288,30,584350,0.22042,0.00513,0,8,5,0,0
11191,92,1612,300,6,227215,0.13203,0.00264,0,2,6,0,3
31283,80,4570,1400,12,459133,0.30492,0.00261,9,5,34,3,6
188,92,376,171,6,61379,0.2786,0.00978,1,2,3,3,1
74654,50,5591,1510,27,478745,0.31541,0.00564,2,4,22,11,5
26057,51,478,121,9,46257,0.26158,0.01946,0,3,2,0,0
56363,100,5198,1016,15,432005,0.23518,0.00347,2,1,13,6,13
56472,92,3965,833,12,321751,0.2589,0.00373,1,3,9,9,3
144906,50,1406,1248,15,308489,0.40455,0.00486,2,9,6,3,0
8581,0,80,33,9,7198,0.45846,0.12503,0,1,1,0,1
7223,51,654,215,3365,77737,0.27657,4.3287,1,2,9,9,4
26903,51,566,144,9,37523,0.38376,0.02399,7,0,23,3,0
128453,92,305,94,6,33158,0.28349,0.0181,2,1,6,3,6
122779,92,42,0,6,2881,0,0.20826,5,0,6,1,0
125071,51,57,25,3,5393,0.46356,0.05563,1,0,6,6,0
27090,92,776,97,9,69846,0.13888,0.01289,2,0,5,2,0
156035,92,453,202,9,75468,0.26766,0.01193,0,6,2,0,0
129730,51,810,433,6,150061,0.28855,0.004,0,5,4,0,0
138846,100,6800,2224,41338,704439,0.31571,5.86822,0,8,10,0,1
137076,0,29,8,3,1926,0.41537,0.15576,1,1,2,2,2
69606,51,17,2,3,935,0.2139,0.32086,0,0,3,0,0
121810,92,2233,468,12,283055,0.16534,0.00424,0,6,5,0,0
9554,51,935,229,9,97423,0.23506,0.00924,1,4,10,10,2
102171,92,2478,368,9,289939,0.12692,0.0031,0,3,3,0,1
63333,50,2799,577,26,256347,0.22509,0.01014,14,1,42,3,42
154244,92,2614,490,6,323521,0.15146,0.00185,0,2,4,0,2
56905,92,3592,731,27,320689,0.22795,0.00842,2,5,11,5,2
134687,53,7032,1761,31,661422,0.26624,0.00469,5,2,27,5,13
121873,100,1678,547,16,217579,0.2514,0.00735,5,1,17,3,17
156561,51,1894,441,12,189734,0.23243,0.00632,1,2,4,4,2
144373,0,46,2,3,3047,0.06564,0.09846,0,0,1,0,0
25351,50,2983,604,15,225579,0.26776,0.00665,3,1,16,5,16
166354,51,3904,1514,9,483496,0.31314,0.00186,3,1,17,5,17
159730,100,4343,1025,9,464590,0.22062,0.00194,0,5,7,0,1
123122,51,412,99,6,37423,0.26454,0.01603,0,1,3,0,3
83012,50,1889,461,12,180576,0.25529,0.00665,0,2,6,0,3
159887,92,5377,1080,21,568200,0.19007,0.0037,0,0,5,0,0
122048,51,1395,254,12,179141,0.14179,0.0067,0,6,2,0,0
77155,92,4217,1049,18,519993,0.20173,0.00346,0,4,3,0,0
156506,92,1272,295,27,132309,0.22296,0.02041,0,5,7,0,1
5579,51,107,42,3,11668,0.35996,0.02571,0,0,1,0,0
169906,51,2563,571,9,227308,0.2512,0.00396,1,2,8,8,4
138430,100,6164,1669,152,742142,0.22489,0.02048,1,1,20,20,20
18378,51,2087,819,4353,211845,0.3866,2.0548,3,2,17,5,8
151848,92,746,135,9,80641,0.16741,0.01116,0,2,5,0,2
20236,51,102,72,6,9453,0.76166,0.06347,0,4,5,0,1
156119,51,592,161,9,54398,0.29597,0.01654,0,1,2,0,2
121679,0,398,149,3,47772,0.3119,0.00628,0,4,1,0,0
55158,100,2216,297,9,259220,0.11457,0.00347,5,2,8,1,4
142600,51,458,270,12,51678,0.52247,0.02322,0,4,5,0,1
10941,0,11,1,3,618,0.16181,0.48544,0,0,1,0,0
120055,51,475,111,6,45514,0.24388,0.01318,0,2,4,0,2
28621,100,528,160,6,79102,0.20227,0.00759,7,2,19,2,9
497,51,80,8,6,4877,0.16404,0.12303,0,1,2,0,2
163642,51,76,29,9,9159,0.31663,0.09826,1,1,3,3,3
51039,92,479,181,21,55114,0.32841,0.0381,1,1,8,8,8
143153,51,17,1,3,942,0.10616,0.31847,1,0,1,1,0
145552,53,1293,548,9516,130311,0.42053,7.30253,8,0,27,3,0
185787,51,333,101,6,18510,0.54565,0.03241,0,6,3,0,0
4647,51,100,36,5111,11548,0.31174,44.25875,0,2,3,0,1
136986,51,76,17,3,5271,0.32252,0.05692,2,1,6,3,6
140757,92,2039,296,6,249351,0.11871,0.00241,0,1,5,0,5
145021,50,1818,421,15,208585,0.20184,0.00719,4,2,18,4,9
18456,51,2911,1134,17,327288,0.34648,0.00519,3,1,23,7,23
170563,51,196,71,3,15759,0.45054,0.01904,1,1,5,5,5
162666,50,4381,944,636409,444825,0.21222,143.06952,0,5,10,0,2
27180,100,1807,506,9,193203,0.2619,0.00466,0,5,6,0,1
159005,51,614,154,9,55287,0.27855,0.01628,0,1,4,0,4
154930,51,1413,1248,15,311190,0.40104,0.00482,0,10,1,0,0
29797,51,718,165,3685,72066,0.22896,5.11337,2,1,5,2,5
18188,100,587,138,6,72703,0.18981,0.00825,0,0,6,0,0
170236,51,345,126,9,34461,0.36563,0.02612,0,3,3,0,1
28378,100,2079,589,19,207480,0.28388,0.00916,1,5,10,10,2
20173,51,825,223,6,83074,0.26844,0.00722,0,3,6,0,2
94537,51,75,21,5114,7203,0.29155,70.9982,0,0,2,0,0
1595,50,1250,308,9,97069,0.3173,0.00927,2,0,9,4,0
117287,92,219,82,6,46277,0.17719,0.01297,0,1,3,0,3
166427,50,30,3,9,2138,0.14032,0.42095,1,0,5,5,0
162259,51,98,23,6,7500,0.30667,0.08,2,0,4,2,0
13472,92,697,189,6,84666,0.22323,0.00709,4,1,9,2,9
168708,92,2135,737,9,238786,0.30864,0.00377,0,4,6,0,1
133414,92,4439,1127,15,529438,0.21287,0.00283,2,5,13,6,2
7222,51,78,10,6,8835,0.11319,0.06791,1,1,3,3,3
122619,92,777,250,12,70326,0.35549,0.01706,0,9,8,0,0
74626,85,6389,1534,18,684207,0.2242,0.00263,17,0,21,1,0
146725,51,110,48,3,12931,0.3712,0.0232,0,0,2,0,0
30012,50,1468,490,12,142726,0.34332,0.00841,14,0,38,2,0
80918,50,332,86,9,26814,0.32073,0.03356,1,0,6,6,0
63378,92,1568,377,15,195938,0.19241,0.00766,1,2,8,8,4
156304,51,4262,1249,15,516291,0.24192,0.00291,5,1,17,3,17
169192,50,213,100,6,26281,0.3805,0.02283,9,0,14,1,0
12386,51,67,37,3,7684,0.48152,0.03904,3,0,12,4,0
142167,92,4254,1180,15,466953,0.2527,0.00321,0,8,3,0,0
51003,92,659,296,9,87621,0.33782,0.01027,0,6,5,0,0
80912,50,1212,379,12,150842,0.25126,0.00796,1,2,6,6,3
17994,50,889,309,3,124803,0.24759,0.0024,0,1,13,0,13
130181,50,3639,976,9,417181,0.23395,0.00216,10,4,36,3,9
167086,92,2522,633,12,331491,0.19096,0.00362,1,2,3,3,1
160425,92,3538,558,12,386657,0.14431,0.0031,0,1,4,0,4
66404,50,96,14,3,7444,0.18807,0.0403,3,0,7,2,0
80164,92,2508,488,12,211841,0.23036,0.00566,2,1,12,6,12
159455,51,1177,245,9,125859,0.19466,0.00715,0,2,8,0,4
2843,100,3696,1190,3853,392827,0.30293,0.98084,3,7,14,4,2
155981,92,753,190,6,96290,0.19732,0.00623,0,2,2,0,1
121436,51,636,219,15,53564,0.40886,0.028,0,5,3,0,0
143228,0,1,1,3,76,1.31579,3.94737,1,0,2,2,0
19975,92,1898,373,6,168048,0.22196,0.00357,0,2,6,0,3
