rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
268,Entertainment,3.4,500000,50,85,9,8035,,,4,38
272,Entertainment,4,500000,50,795,15,75604,2,1,12,144
276,Entertainment,3.5,1000,51,1018,9,98892,3,2,4,252
281,Entertainment,4.7,1000,92,1882,9,272116,,3,6,611
305,Entertainment,3.2,5000,51,72,3,8011,,,4,46
312,Entertainment,4,10000,92,458,9,66859,,5,3,144
354,Entertainment,3.6,10000,50,571,6,54823,,1,4,153
357,Entertainment,3.9,100000,92,709,6,86922,1,1,4,179
449,Entertainment,3.8,10000,51,153,9,16140,2,2,9,33
470,Entertainment,4.2,10000,0,295,6,25939,,2,21,48
483,Entertainment,3.7,10000,92,653,6,83004,,2,11,155
516,Entertainment,3,1000,51,45,6,3510,,,5,14
575,Entertainment,3.8,5000,100,1196,12,100775,2,1,18,296
577,Entertainment,3.6,100000,51,524,12,48319,,1,14,117
582,Entertainment,3.9,100000,51,5791,25,556422,,6,4,1626
586,Entertainment,3.6,100000,51,527,12,48801,,1,11,113
635,Entertainment,3.6,1000,50,1678,9,170927,2,1,5,260
654,Entertainment,4.1,50000,51,51,6,3577,,,15,14
655,Entertainment,4.2,50000,51,64,3,6945,2,,12,5
694,Entertainment,4.3,500000,51,407,6,36368,,1,9,69
758,Entertainment,3.3,5000,92,663,9,95346,1,1,3,193
765,Entertainment,3.5,10000,51,1323,24,135577,2,2,4,363
770,Entertainment,4.1,10000,92,227,9,22424,,9,4,71
781,Entertainment,4.2,50000,51,0,0,0,8,,2,0
788,Entertainment,4.4,5000,0,285,6,25465,,2,14,45
794,Entertainment,4,10000,51,661,12,59179,,1,5,179
803,Entertainment,3.5,10000,51,0,0,0,7,,11,0
