APKID,Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
01486cd8-073d-4d6c-892f-a12239372bbf,2,Personalization,4.5,1000,9,3,2690,1047,427,184,,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990f882c-6f28-489a-82ef-ab0e6c39e637,2,Education,5,1000,7,3,1842,1,0,0,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89e93302-666c-4bed-ac0c-d27eb50f7f69,2,Education,3.7,50000,575,12,65907,731,287,113,,9,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92
713066b0-4ad9-4c4c-abba-c8e4411ab472,2,Sports,4.4,5000,2336,21,272431,4787,2296,760,,4,2,5,1,1,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,50
c49f3eec-823a-4b5c-93f1-0c85a29fab5f,2,News & Magazines,3,10000,1225,9,120834,,,,,4,4,,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,51.11111111
17da06d7-1a05-435a-b771-fa096146485b,2,Music & Audio,4.5,1000,2528,9,302266,1887,1153,103,1,3,2,10,0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,92
d09358dd-c741-45e4-a690-76c5536d1dad,2,Sports,4.2,100000,2993,21,352565,6472,3617,832,3,,3,,1,0,1,1,0,0,0,0,0,0,5,4,0,1,0,8,0,0,0,2,50
ed8e81c1-107f-4e94-ba92-d47bca95650c,2,Transportation,3.3,100000,17,3,935,22,8,4,,,2,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,51.11111111
3bf15dd5-5fea-47f8-8cf5-4af4bc50012c,2,Transportation,4.3,1000000,2496,85386,240750,,,,2,1,3,,1,0,0,1,0,0,0,0,0,0,4,5,0,1,1,8,0,0,1,2,50
ffde9473-b95b-4d2c-a9bc-0a0b21f6644f,2,Music & Audio,4,1000,525,9,64354,796,227,99,2,5,2,2,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
e9583c03-2636-4027-99c9-a9c962e0b04c,2,Personalization,3.9,10000,733,9,71867,1301,478,143,,6,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
b9f63faf-9fd9-46f8-907a-47ef84163bf2,2,Travel & Local,3,1000,111,6,12330,181,51,23,,,2,3,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,50
f48628f1-275f-499b-98db-5521d7eb77bc,2,Tools,4.5,1000,840,27,93854,1389,706,276,,5,3,,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,51.11111111
6f872ba9-431c-40c6-b9e3-82bdc977fe34,2,Music & Audio,4.6,1000,976,9,123061,1339,514,206,,2,2,,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,1,100
f5f77564-ab66-4bc6-b673-9db1916c104c,2,Puzzle,3.4,10000,1439,9,160859,,,,,4,2,,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,92
49a254ab-45e8-4db1-9229-a7425ec6a58a,2,Communication,4.4,100000000,362,41630,54358,515,111,44,2,1,5,3,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,0,51.11111111
176ee4ca-5136-453b-9d3c-f79900fa9766,2,Casual,3.3,100000,41,3,3478,39,2,1,,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96014052-8952-4d06-9d50-bd2c052c1bda,2,Sports,4.4,10000,1085,39,98476,1677,916,188,1,2,2,,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,92
b90f05d5-8fd2-4ca2-88ad-0c7bd0543df9,2,Arcade,4.4,10000000,2140,15,179123,,,,,4,2,,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,1,100
f4973a9c-cf44-4073-b315-04acf0d99fc6,2,Word,4.1,50000,2288,15,232877,3230,994,369,4,3,2,2,1,1,1,1,0,0,0,0,0,0,2,7,0,2,1,6,0,0,0,0,92
a67e7a4d-87c3-45cf-b68d-d6743f3d5660,2,News & Magazines,4.1,1000,76,3,5648,127,43,18,3,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,0,51.11111111
2eb2a749-52c4-4815-afb4-db13a42ab2f5,2,Music & Audio,4.3,1000,1125,12,144716,2963,2247,365,2,1,2,14,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,1,0,51.11111111
682f2f42-c36b-430e-b529-040df096bc2a,2,Casual,3.7,100000,567,3691,62883,833,240,93,,1,2,19,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
5e19eb91-8203-4bbf-a03b-127509ad1e97,2,Education,3.7,1000,4468,9,560451,9266,6301,1211,3,3,4,,0,1,1,1,0,0,0,0,0,0,4,4,1,1,1,7,0,0,1,0,92
05a252cb-2734-4c79-8547-7dcb6d2919a4,2,Productivity,4.5,10000,1206,6,128007,1962,996,360,6,3,2,20,1,0,0,1,0,0,0,0,0,0,2,8,0,1,0,6,0,0,0,0,51.11111111
e5426589-0911-49e9-a5c0-55fd0bdf33d4,2,Sports,4.2,1000,13,3,540,14,9,4,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
64c515fa-5ce6-4938-a585-cb6dd05e243f,2,Music & Audio,3.8,1000,24,3,1540,31,6,3,2,,2,16,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,51.11111111
df470803-8997-4c59-bee7-f7ffbea56b7c,2,Tools,3.9,10000,44,3,3119,40,4,2,,,2,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
e9f2cd8a-50f0-4e95-8fb7-6614e2aa1ce6,2,Communication,3.8,1000,49,6,6829,87,12,6,2,,2,10,0,0,0,1,0,0,0,0,0,0,3,0,2,1,4,6,0,0,0,0,51.11111111
eeea10af-3825-415b-9e04-796d18a42b5f,2,Productivity,4.6,500000,1388,12,136919,,,,1,2,6,,0,1,1,1,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,92
332af0c8-7836-4d8d-9017-92c507b25ab6,2,Personalization,4.2,1000,70,3660,6823,73,22,3,1,,2,,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
f1a73c6b-756f-4aef-ac48-e90d7182cb58,2,Education,4.4,100000,6973,27,620933,10459,5658,1764,2,2,5,11,1,1,1,1,0,0,0,0,0,0,3,4,0,1,0,5,0,0,1,0,92
4e09a080-6fbc-484f-83df-d88d5e959e3f,2,News & Magazines,4,1000,613,6,76639,869,388,146,,1,2,9,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
266e6776-4a87-4a55-95a4-fada1d0f80a8,2,Communication,4,100000,124,3,7872,135,29,13,2,,,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
e5435221-4c5d-4780-9974-48a86d249cbc,2,Social,3.8,5000000,5937,12,499883,,,,,9,9,,1,0,1,1,0,0,0,0,0,0,3,4,0,1,0,6,0,0,1,1,50
25439462-cbbe-4951-9add-ed5e3df19719,2,Education,4.1,10000,546,9,54256,793,316,125,,4,2,4,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
b59108f0-98d1-43f7-bc29-d581d4918f25,2,Finance,4.2,100000,767,6,105316,1032,366,140,1,1,2,8,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,92
03e81042-889e-4784-bdf9-5521bdd1612e,2,Lifestyle,4.6,10000,290,6,20089,322,287,50,2,3,2,3,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,2,50
bf297ec9-959a-41c5-898e-b4e796037e2b,2,Personalization,4.2,100000,186,3381,15424,,,,,,4,,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2d366939-471f-4e27-aff9-c7bd02802343,2,Communication,3,1000,63,3660,6333,71,8,4,2,,2,15,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2,3,0,0,0,0,51.11111111
a6e84bbd-266b-443e-8e73-e6897e95501e,2,Personalization,4.2,5000,728,9,71598,1293,471,139,,6,2,9,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
0a6121c8-dac4-4927-8ddd-a4f2388641cb,2,Tools,3.8,1000,110,3,12002,177,49,22,,,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
7e444075-d636-410e-9b7e-f3f746bb3cf8,2,Education,4.7,5000,753,6,80724,1011,435,175,,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b21118d5-5509-4421-af12-f0fb3f6577f9,2,Card,4.1,10000,1039,9,103520,1256,508,200,,4,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
ecdcb896-6141-4ad4-9c93-93e59691545a,2,News & Magazines,3.7,1000,525,6,47269,691,296,124,,4,2,19,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
b7a55525-c1e2-4cc3-9c33-9ca5ab29c35b,2,Tools,4.5,10000,146,9,8101,184,64,23,,,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06c94339-b936-4fdc-bf45-7b9e3dc4d120,2,Music & Audio,4.2,100000,2868,15,326333,,,,,3,2,,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
85a7b7a4-5b6a-4dce-af4d-886198c896a7,2,Racing,3.8,1000000,771,12,75047,1180,506,164,1,1,5,,0,0,1,1,0,0,0,0,0,0,5,6,0,1,0,7,0,0,1,2,50
c4d4c0dd-f5ec-4e50-be63-bcd5c67da631,2,Arcade,4.1,1000000,1004,12,91155,1516,658,247,,2,2,4,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
4df58925-88b9-4dc3-aa82-ac16ba82d364,2,Health & Fitness,4.1,1000,4768,33,591648,9013,4635,1256,,7,6,,1,1,1,1,0,0,0,0,0,0,2,2,0,1,0,2,0,0,1,0,92
5c840880-6d6d-4bd6-ac9c-704c5261a3a8,2,Books & Reference,3.8,10000,384,534,63772,670,219,85,2,1,2,5,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
2782748d-3e20-47b3-b374-772b7eed4a05,2,Entertainment,4.4,1000000,991,12,121333,1485,535,221,1,2,5,9,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,92
10c6d054-e280-40e0-99a0-63ca454f3075,2,Shopping,4.4,1000,806,6,75718,,,,1,1,5,,0,0,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,51.11111111
91b2bda9-4318-4daf-ad0e-9f5528c16e43,2,Books & Reference,3.9,1000,246,6,23436,7739,3300,1027,,2,,13,,,,,,,,,,,,,,,,,,,,,
4193053c-4899-4176-a0c9-6c334203e21b,2,Casual,3.9,1000000,1067,6,107945,1295,389,151,3,5,3,,1,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,1,0,0,0,51.11111111
cd781dc8-5028-495e-a978-2c92c0c43b71,2,Word,4.2,100000,412,6,50204,,,,,4,3,,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,51.11111111
d990c6c0-130c-4eba-98e7-3bd680441a60,2,Transportation,4.5,5000000,5443,12,615989,,,,3,3,5,,0,1,1,1,0,0,0,0,0,0,6,5,0,1,2,7,0,0,1,2,100
798ef1bf-9856-4553-88a2-69b5ab9c51be,2,Racing,3.8,50000,899,3682,72942,1130,496,150,1,3,2,,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
fb7fdcb9-f560-4495-9fb0-3c388c1c0f85,2,Health & Fitness,4.4,1000000,3164,27,240883,2791,772,276,1,6,2,,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,0,51.11111111
90bc26bb-4b19-4d8f-bff5-c09aee50f6fa,2,Personalization,4.2,50000,794,6,77050,912,150,59,,1,7,3,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
fb1334fc-7fe3-48e0-9327-d8c0fe0c869b,2,Music & Audio,4.6,10000,577,12,59440,782,340,143,3,2,2,1,0,0,1,1,0,0,0,0,0,0,2,5,0,1,0,3,1,0,0,0,51.11111111
e5621990-7e14-4593-85e0-7da4adb92656,2,Education,3.8,10000,80,6,7829,122,26,13,,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66717ec2-9322-4f24-b558-d01c3ab8f8f2,2,Libraries & Demo,4.8,10000,2140,9,247029,,,,6,5,5,,0,1,1,1,0,0,0,0,0,0,4,5,0,1,0,7,0,0,0,2,100
4c530fca-a258-4bdd-a911-c02cfd15c92e,2,Casino,3.8,10000,213,6,24063,402,101,46,1,7,2,2,,,,,,,,,,,,,,,,,,,,,
7d5844fb-07e9-44e3-abe1-8498b7dfd8b7,2,Finance,3.8,5000,63,6,5390,116,14,7,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cb97c95-7571-450e-b628-eeed258cbdb5,2,Finance,4.2,5000,699,6,63902,647,152,56,1,2,2,,0,0,0,1,0,0,0,0,0,0,2,1,0,1,2,4,0,0,0,0,51.11111111
248143eb-8fec-48d1-a9b7-03a13298ff99,2,Casino,3.7,50000,200,171,70707,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2b130e83-62a6-4685-b9ad-437eafae71a0,2,Finance,4.2,1000,660,6,61985,880,376,137,3,2,4,,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,51.11111111
38ca555e-e0a7-4f47-9d09-688ce8f90b8f,2,Board,4,10000,3100,18,313834,4780,2314,623,1,7,3,1,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,2,0,0,1,0,92
41650947-9b5a-48a7-acd7-092297fad982,2,Health & Fitness,3.7,5000,126,3,16827,,,,,6,2,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
fa4fbb9e-c995-428e-9644-a3b0cce04429,2,Adventure,4.4,1000,2971,18,298107,3364,1169,422,1,9,2,2,0,1,1,1,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,0,92
bc57dc7f-af23-4f63-bdfe-b72e2dde8420,2,Communication,4.4,50000000,5689,9,642705,8630,2975,1031,11,10,11,1,1,1,1,1,0,0,0,0,0,0,11,18,2,2,5,21,0,0,0,1,100
b777774e-8aa6-4908-ae11-a31d89200037,2,News & Magazines,3.9,1000,613,6,76639,869,388,146,,1,2,5,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2da7c2ac-5693-4c2d-a512-014921b921ce,2,Tools,4,10000,27,3,2315,36,10,4,,,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
e47aed93-525d-46ca-a0b1-b748ea103473,2,Productivity,4.1,10000,131,9,8506,169,39,18,,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dad15e82-e516-4004-aabd-a8b6da2b41ca,2,Education,3.5,5000,41,3,3948,52,11,5,,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14ec6b37-ff36-4dd9-830f-179220aee30c,2,Casual,4.2,10000,93,6,9909,109,12,3,,1,2,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
a21b9b62-e51d-4a04-ae66-0f662b2618e1,2,Board,4.3,10000,405,6,46113,623,286,111,,2,3,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,51.11111111
5f436bab-ddd8-4bd8-a8a9-a9c78b78839a,2,Personalization,3.9,5000,14,3,2416,4,0,0,,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb94934b-2811-439e-9b91-968eee0444e2,2,Puzzle,4,10000000,2881,12,337747,6513,4835,728,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
6d6d0dd5-7354-4bd7-bb8d-32c277e87ec4,2,Productivity,4.6,50000000,4821,24,491823,,,,4,5,13,,1,1,1,1,0,0,0,0,0,0,1,6,0,1,0,9,1,0,0,0,92
3ee35774-783b-4972-8c3c-d48d69228ab7,2,Education,4.1,100000,3718,9,416353,7147,5209,879,2,2,2,,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,92
af6aee1c-5462-4554-8a84-5a19649837a1,2,Media & Video,4.2,1000000,1461,12,171998,2277,976,322,,1,7,,1,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,92
a8c81f43-f9a4-4727-a0b2-904bb2b3098b,2,Social,4.2,10000000,4082,9,464056,7171,3444,1071,2,6,5,8,1,0,1,1,0,0,0,0,0,0,1,5,0,1,0,2,0,0,1,0,51.11111111
f000a289-5d8f-4868-88e5-60d513498cbc,2,Books & Reference,4.6,50000,2955,6,321499,5910,4285,631,,2,4,,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
f960c96e-acf5-4662-8657-c7e05c7cea2d,2,Health & Fitness,4.6,10000000,7123,19,674908,9815,4418,1312,2,4,5,,1,1,1,1,0,0,0,0,0,0,3,6,0,1,0,5,0,0,1,1,100
5d30a436-7519-4112-809b-7c1576fd8842,2,Shopping,4,10000,47,3,4960,159,50,19,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3a8a6bf7-e94b-423b-b844-ce4809a82d9f,2,Trivia,3.8,1000,231,9,19561,204,37,16,1,1,2,,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
483ec236-e198-4feb-babd-e854bb5061af,2,Strategy,4.6,10000000,3454,12,380995,6835,4701,811,3,1,2,7,1,1,1,1,0,0,0,0,0,0,4,5,0,1,0,7,0,0,1,0,92
f1b267e4-e869-4b15-968c-45bbac949fda,2,Communication,4.5,10000000,3767,120,349286,5406,1555,519,22,,8,2,,,,,,,,,,,,,,,,,,,,,
4ccc048b-6854-4ca3-a3ae-c1dca71113c7,2,Lifestyle,4,50000,1119,12,132494,,,,7,,3,,0,0,1,1,0,0,0,0,0,0,5,7,0,1,0,9,0,0,0,0,50
ae4a0139-2e6c-47db-b8b8-6e8b72061526,2,Puzzle,3.9,1000,685,5111,43293,,,,,,2,,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
ab7782de-3d8c-4f8d-b16e-1a98614d393d,2,Shopping,4.7,1000,1428,24,145571,,,,,5,3,,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
681df967-fb1b-4673-922b-9811d4f243bb,2,Health & Fitness,4.1,100000,352,6,32995,528,244,103,4,1,5,,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,51.11111111
d17854bd-949f-4a84-9e0f-575bbee6a917,2,Communication,4.2,5000,18,3,6353,2,0,0,,,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
19f65275-333a-4c68-a795-50a167d5431c,2,Racing,4.2,1000,3480,9,330943,4595,1832,621,3,,2,3,1,1,1,1,0,0,0,0,0,0,5,6,1,1,0,13,0,1,0,2,83.33333333
524537f2-bb34-4981-8140-8f23bf8ac65a,2,Medical,4.5,50000,1401,9,141294,2205,1186,393,,1,5,,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
65f730a4-f7d1-4d7c-bea7-158bf396b790,2,News & Magazines,3.8,50000,1748,18,178280,3658,2302,465,2,2,2,,0,0,1,1,0,0,0,0,0,0,2,7,0,1,0,2,0,0,1,1,51.11111111
731dac9c-0da1-4068-a066-4312dee19343,2,Entertainment,4.1,100000,71,5111,7600,85,13,3,1,1,2,6,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
702f28e4-7d06-434a-a32d-a14c1907adf6,2,Shopping,3.8,10000,73,3,4670,62,35,13,,,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51eaba2b-b97a-4882-aa88-b058456e6377,2,Communication,3.7,5000,35,3,2352,46,12,6,2,,2,5,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,4,0,0,0,0,51.11111111
b58db7f1-4e76-45af-9051-e222034bb5c1,2,Media & Video,3.8,500000,4164,15,419922,7122,4008,953,,6,2,11,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
d6468080-3710-4503-a14f-f4af7042d07c,2,Communication,4.2,5000000,5201,18,583797,9894,6526,1177,,4,2,,1,1,1,1,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,92
3631c8e5-0b70-4da8-8d17-1af097f545c8,2,Entertainment,3,1000,957,15,123431,1516,719,254,4,2,4,18,,,,,,,,,,,,,,,,,,,,,
61f17bb9-03df-42d4-9450-28329c3edf7b,2,Casino,4.2,100000,1990,12,216064,4370,2820,565,3,2,2,2,0,0,1,1,0,0,0,0,0,0,2,6,0,1,0,4,0,0,1,0,51.11111111
6ebd7666-c508-4885-a0bd-ad9b7835f9ad,2,Entertainment,4.4,1000,710,9,89400,910,396,161,,3,2,8,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
ceb9b496-e580-438a-9cd3-ce732229ee11,2,Music & Audio,4,100000,3672,23393,365557,1595,487,199,,1,,,,,,,,,,,,,,,,,,,,,,,
1d247e91-3ed3-47cc-b3ab-6cef67c86f7b,2,Entertainment,4.2,1000,416,9,38334,590,297,123,,1,2,15,1,0,0,1,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,51.11111111
877e9d64-879d-4068-b914-56f513018a7c,2,Travel & Local,4.2,1000000,3578,24,563773,10442,7578,998,2,1,10,1,1,1,0,1,0,0,0,0,0,0,4,2,0,1,0,6,1,0,0,2,50
356e62cd-113f-4500-95cd-1336163805ea,2,Transportation,4.7,1000,22,3,2058,28,3,1,6,2,3,,0,0,0,0,0,0,0,0,0,0,3,4,1,1,2,9,0,0,0,1,51.11111111
5ab71bb6-f85a-46ab-bf2f-685a503a0793,2,Music & Audio,4.6,10000,1184,2345,145875,2119,1050,272,,3,,8,,,,,,,,,,,,,,,,,,,,,
7a01aeeb-90e9-4906-9c55-640fb33df22e,2,News & Magazines,4.2,10000,4018,5798,454206,,,,1,4,2,,1,1,1,1,0,0,0,0,0,0,4,3,0,1,0,7,0,0,0,2,100
9a640a8f-ec1e-4c1b-8db6-d8dab30bd883,2,Entertainment,4,10000,10,6,535,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f13d6537-3ca9-4863-ac3b-ae70c64973fa,2,Finance,4.3,5000,2485,16,223357,2871,1088,400,,1,5,,1,1,1,1,0,0,0,0,0,0,4,1,0,1,0,6,0,0,0,2,50
c2be5436-7086-4e69-8aef-cf9dccd20915,2,Personalization,4.8,1000,1882,9,272116,3346,1899,491,,3,2,5,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
5d4ec7fa-0541-40d3-ae31-446e466205b7,2,Entertainment,4.4,1000,4561,30,570540,,,,,6,6,,1,1,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,1,92
7a877971-58eb-492b-a646-372d5aee010c,2,Finance,4.5,1000,664,6,58589,626,145,55,1,2,2,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,2,4,0,0,0,0,51.11111111
c7350676-423d-4af1-9411-f10ab795508a,2,Education,4.2,10000,785,6,75106,,,,,1,2,,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2acef794-ab18-40fa-bf1f-db27323c1efd,2,Music & Audio,3.2,5000,684,9,90433,1002,426,181,,1,3,1,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
7d3079f8-8e7f-4874-94d9-f30cc0bd16f1,2,Music & Audio,4.7,50000,566,12,58448,754,316,135,3,2,2,3,0,0,1,1,0,0,0,0,0,0,2,5,0,1,0,3,1,0,0,0,51.11111111
bf69b5ed-550f-4b90-9de0-903e74336850,2,Tools,3.9,500000,1436,6,196848,3463,2428,437,1,2,2,2,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,92
68515cf1-b757-47f4-8d6c-5cb8387eaf8a,2,Arcade,4.4,1000000,5872,25,659513,11956,8053,1242,8,1,2,8,1,1,1,1,0,0,0,0,0,0,4,7,0,4,0,10,0,0,1,1,100
9d4004df-a784-4547-b678-a5b66a8604f7,2,Tools,3.8,10000,19,6,3816,48,26,10,1,,2,,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,1,51.11111111
b61c1ae8-a086-468e-b056-76768d4a50db,2,Entertainment,4.5,1000,3343,18,294517,3906,1545,502,1,9,2,4,0,1,1,1,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,0,92
25f0a475-c843-4485-a5e3-f463b3ec58fe,2,Books & Reference,4.4,10000,1475,10615,148720,2247,934,358,1,6,2,,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,5,1,0,0,1,50
26e4656e-44cc-41cb-8ec5-398e293e508a,2,Puzzle,3.8,100000,573,6,56111,814,284,109,,3,2,4,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
179a1cd0-fb6a-4527-a46c-ed9c0ef199d1,2,Communication,4.1,50000000,1293,6,130311,,,,8,,3,,0,0,1,1,0,0,0,0,0,0,8,10,1,1,2,14,0,0,0,2,53
1f6a753e-e0fc-4c0f-925b-eab307203e81,2,Travel & Local,3.3,1000,429,5117,52743,,,,1,,2,,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
8e9bea3e-5a80-4dda-89a0-06ebc4852752,2,Action,4.1,10000000,949,6,120743,2269,1091,349,,5,2,10,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
58007bb6-d7fe-49a8-bfe0-ed04f2ef3e2b,2,Casual,4.4,5000,3421,18,394540,6373,3915,798,,7,2,8,1,1,1,1,0,0,0,0,0,0,3,4,0,1,0,4,0,0,0,1,100
2d1893ec-1f75-435c-9053-6769bf9c20e6,2,Music & Audio,4.4,1000,675,9,61881,860,298,121,1,1,5,,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,50
