APKID,Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
096d61d5-3116-43f7-957d-358fcf1183ae,1,Finance,2.7,1000,467,5074,31045,723,303,114,1,1,2,,67005,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
d9ced62d-42d2-42a0-93bd-7b4442a341f5,1,Health & Fitness,2.8,1000,109,3,7562,102,8,4,2,1,2,,58079,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,51.11111111
a129d543-32b2-4cf7-b854-cd2a58c15077,1,Productivity,2.9,5000,6,3,129,1651,526,225,,,2,8,30757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b5da6df-0a3b-46f6-97e4-943c1b7e511d,1,Lifestyle,2.1,5000,209,3,40673,,,,,1,2,,106331,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
e1d8aaac-26fd-442b-92ae-1635d7b3ea34,1,Entertainment,2.8,100000,241,3,43084,,,,1,2,2,,94618,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
937c64d8-d622-4ed0-af78-b719067aeab2,1,Social,2.8,50000,861,12,113856,,,,1,6,2,,104023,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1f90b35d-8b66-4d75-b03a-26b2d5afec40,1,Social,2.9,5000,611,12,58833,698,219,63,1,2,5,6,8425,1,0,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,2,50
cdcdd4c0-733a-4773-887b-1d55e0a81d5d,1,Entertainment,2.8,1000,133,3676,8469,114,62,9,1,,2,7,12851,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
4265cb29-f690-4986-85f8-5482a1de77f5,1,Puzzle,2.8,1000,2269,9,270462,,,,,1,2,,120910,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
0d6b6a8b-a901-4ee8-8916-047777ff0532,1,Books & Reference,2.8,1000,76,9,5644,120,40,20,,,2,3,1612,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
3a489ab8-31a6-4ecc-b3d6-917350942302,1,Education,1.8,1000,4381,30,549111,,,,,4,6,,119766,1,1,1,1,0,0,0,0,0,0,6,2,0,1,0,7,0,0,1,2,100
5f8654fd-bee0-4a51-ad7a-67cfe2446208,1,Health & Fitness,2.2,1000,985,5117,102148,1533,682,188,1,1,5,,134494,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,4,0,0,1,1,92
75e52107-2348-403c-964f-e129e7ba909f,1,Health & Fitness,2.2,1000,545,6,71031,,,,,1,2,,118865,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
d68ef97a-9f7c-4878-9c80-254942f2e8f5,1,Lifestyle,2.9,1000,684,9,63737,852,351,146,2,3,2,2,28856,1,0,0,1,0,0,0,0,0,0,2,3,0,1,0,5,0,0,0,0,51.11111111
a24c0ee5-b275-4f63-875a-02b03bd6efe0,1,Puzzle,2.7,5000,694,9,83949,,,,,3,2,,103541,0,0,0,1,0,0,0,0,0,0,2,2,0,2,0,4,0,0,0,0,51.11111111
d30d7454-af13-4444-a249-6aedce776e50,1,Entertainment,2.2,5000,109,3,11785,170,47,21,,,4,,66496,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
c253a9fb-1ade-4343-807f-0be1da8cd47f,1,Puzzle,2.5,5000,215,6,20310,196,30,13,,2,2,4,16563,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
1770a125-94f3-48b8-a620-849d1008250c,1,Weather,2.8,1000,552,9,69410,,,,,6,2,,106966,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
0ab9b73f-be67-4b38-9088-2c518db6f9dd,1,News & Magazines,2,1000,5206,12,570537,,,,3,3,2,,102776,0,1,1,1,0,0,0,0,0,0,3,3,0,1,0,6,0,0,1,2,100
bea46b86-ce9c-4728-b52e-31f0b8a1c0cb,1,Entertainment,2,1000,90,3,11251,143,33,15,3,1,4,4,5128,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,5,0,0,0,1,50
049999ef-2975-4bb6-bcdb-6a80a485cac6,1,Puzzle,1.2,1000,14,3,1719,9,0,0,,,2,12,6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3921d57-dada-4cb6-9478-5d739c508d6d,1,Books & Reference,2.4,10000,12,3,914,,,,,,2,,81411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744f7c18-8337-4d5c-8063-505ad70c33bc,1,Puzzle,2.7,1000,47,3,6252,20,0,0,,,2,4,18057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
52855458-a6e3-4f60-b08a-681a6e3dd64d,1,Lifestyle,2.6,5000,29,3,1921,45,18,8,2,,2,,66577,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0
b8a4b5df-63bd-483c-88c8-3801622383c5,1,Puzzle,1,1000,200,3378,16867,,,,,1,2,,74517,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
b043d5ee-ff3b-4816-abdf-c8b08e172bb4,1,Photography,2.5,10000,305,3666,32505,507,218,60,2,,4,,71646,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,0,51.11111111
5d7a83cf-4cc2-474f-a58a-d3c59307f95a,1,Transportation,2.1,1000,14,6,434,6,4,2,1,,2,,67924,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,2,50
7b6c7223-4759-4ed9-b210-8dfb7c48a0c0,1,Finance,2.8,1000,19,3,918,17,6,3,2,,3,,68983,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,51.11111111
0d09f533-a2a8-4e8d-8ed9-32245391e883,1,Finance,2.9,5000,2849,15,304735,6739,3729,921,1,4,2,,67220,1,1,1,1,0,0,0,0,0,0,4,5,0,1,0,6,0,0,1,2,50
c815b01f-db15-4005-9f02-07e3922815d9,1,Entertainment,1.8,1000,116,3,10323,187,61,23,,1,5,,50100,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
29b9d7cd-9d81-448e-8d9a-e120ef81fca6,1,Tools,2.6,10000,120,3,13063,240,73,34,1,,2,10,1521,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,51.11111111
87592071-7564-4173-87c7-e0d497d06a2c,1,Education,2.9,100000,1386,12,117734,1654,551,186,1,1,5,3,5175,1,0,1,1,0,0,0,0,0,0,3,6,0,1,1,5,0,0,1,0,51.11111111
41216203-5335-41c4-aef3-d4bb8414aa67,1,News & Magazines,2.8,5000000,1744,15,159213,1837,660,267,,2,5,,50697,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
9f1b5a5d-6755-47f5-bbc3-ae9b50aba4c7,1,Education,2.7,10000,238,15,22295,190,83,34,3,,2,7,29769,1,0,1,1,0,0,0,0,0,0,1,5,0,1,0,4,1,0,0,0,51.11111111
0f4250aa-07b0-4561-a19a-240f58aa3362,1,Business,2.9,50000,623,9,70829,955,337,140,3,,2,,57625,0,0,0,1,0,0,0,0,0,0,5,3,0,1,0,7,0,0,0,2,50
1c99e6e5-3fa3-476c-a111-9632fbc54ec5,1,Card,2.8,1000,1264,15,237625,3289,1406,376,,7,2,4,8629,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
754088f7-6182-4d95-95bf-5fd69d8fa370,1,Transportation,2.9,5000000,2444,18,271115,4425,1932,557,5,3,5,,53509,1,0,1,1,0,0,0,0,0,0,3,7,0,1,0,9,1,0,1,0,51.76470588
101e8e3e-5ce6-4e90-b648-53ebeac593c1,1,Education,2.8,1000,13,6,1707,1,0,0,2,,2,1,878,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
3b7c80de-a12b-4b9e-9609-e0212ce7ec9d,1,Arcade,2.7,100000,832,15,108776,1018,391,154,,6,2,,69965,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
614fb372-0b8c-44c9-ba38-4fc571c92f0a,1,Entertainment,2.8,1000,1450,269570,143209,1554,1111,179,,3,2,10,18672,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,51.11111111
f17e0302-24f3-44da-ba9a-e198dec2f116,1,Finance,2.5,1000,1123,9,134571,,,,1,3,2,,127220,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,51.11111111
e451340d-ea9c-49e4-9e6b-7dc8c4f61c51,1,Tools,2.4,100000,106,3,12212,131,8,4,,1,2,7,422,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
a948776c-965e-4548-a67b-f9c96fd5b6bd,1,Casual,2.7,10000,1,3,811,7441,5638,884,11,,2,,128296,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,8,0,0,0,1,50
4d5bc156-8fa0-4420-a20f-4f43bfa78c65,1,Business,2.7,100000,683,12,59730,1051,284,112,1,,2,5,6688,0,0,1,1,0,0,0,0,0,0,5,4,1,1,2,7,0,0,0,2,50
75a0dd55-125c-4af4-95ff-f46b60d35cec,1,Simulation,2.7,10000,3406,6,376779,6734,4975,809,,3,2,,56582,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
b041818e-b85f-4e76-8cb1-2aefe93666ab,1,Arcade,2.7,10000,82,6,8339,,,,,8,2,,74015,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df5040dd-9cc5-494b-aec3-f94a81d5b788,1,Communication,2.7,1000,3148,9,353343,,,,,2,2,,75085,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,92
2b1e1cab-19c2-4478-b7d8-eab47cf523cb,1,Entertainment,2.9,10000,732,9,77323,1215,430,172,8,1,2,14,22503,0,0,1,1,0,0,0,0,0,0,2,6,0,2,0,5,1,0,1,0,51.11111111
e7be8445-9adb-43d8-9738-9e3eccee8968,1,Puzzle,2.3,1000,245,6,22771,,,,,7,2,,75402,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
15e62dc0-00d6-41be-93f6-5184ba944adf,1,Tools,2.1,1000,7,3,534,2,0,0,,,2,2,30745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
30ac04f9-c582-48ba-adb3-c6a984b5020c,1,Tools,1.8,10000,829,9,71394,1547,724,162,5,,3,3,26466,1,0,1,1,0,0,0,0,0,0,6,4,1,1,1,8,0,0,1,1,50
80c53227-8a41-4b06-8607-f3137b3a18c9,1,Lifestyle,2.8,1000,42,3,6200,,,,,,3,,125892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a3cb4e4-3153-4b50-95a2-866ce25535a2,1,Entertainment,2.9,50000,53,6,3723,78,24,10,,,2,5,646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
d8343f42-dfec-4d76-87bc-aa7767ca21ec,1,Puzzle,2.4,1000,259,6,28229,,,,,5,3,,91073,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,51.11111111
322ed791-b8c3-487c-b65a-4da79cd8ef4e,1,Casual,2.4,10000,112,3,12259,174,49,22,,,2,,67740,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
fbb82034-de81-45bc-bf83-29c74d269a04,1,Books & Reference,2.3,10000,227,3354,20416,314,100,41,,6,2,3,19704,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
d68d4424-f32c-4f31-84c0-ef6d63f06b90,1,Sports,2.5,5000,80,5114,8026,109,4,2,1,2,2,,70447,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
3925f6d5-81d3-4ba4-ac49-41d70afc7ba2,1,Card,2.7,10000,26,3,2121,61,14,7,,,3,12,18107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
e5d29fea-9172-4b10-a676-c5cbee63295c,1,Travel & Local,1.9,1000,69,6,3134,13,4,2,,,2,2,5459,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
0872e34b-df1f-4522-a3ad-0ee5736c1b24,1,Puzzle,2.8,1000,348,9,53501,460,109,49,,1,4,2,30455,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
4e61dbf0-f65e-4b41-9a49-7657093a4276,1,News & Magazines,2.5,10000,802,9,95167,1879,934,244,2,4,2,,56332,1,0,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,1,0,51.11111111
5914b28d-8ecb-40aa-8ab6-d2dea83ea384,1,Travel & Local,2,1000,5867,24,666157,,,,,4,6,,128051,1,1,1,1,0,0,0,0,0,0,6,2,0,1,0,7,0,0,1,2,50
8c9e7e91-07e7-42c7-b432-4f8666e7c4b6,1,Entertainment,2.2,5000,75,12,7878,117,30,15,5,,2,1,6182,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,9,0,0,0,2,50
d5c43e8a-3ba1-4f67-8581-502fa2e272a8,1,Communication,2.8,1000,800,6,97060,1621,855,291,1,,2,2,12438,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,5,0,0,0,1,50
7d049aa5-1bdf-4b2d-adeb-30f9cbd98cdb,1,Entertainment,2.2,1000,191,6,12835,254,97,38,1,1,4,3,20558,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,2,50
ac7a313a-32f5-4fe1-af5a-3b9c01b17976,1,Business,2.3,1000,63,9,4856,103,8,4,,1,2,3,6228,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
e1cedfd3-c4d9-4d89-80df-7f02a0d75407,1,Entertainment,2.6,1000,111,3,12040,179,49,22,2,,2,,68975,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
1f5870ff-99fa-479d-a7e4-436cbf25b8d8,1,Shopping,2.8,10000,236,9,16686,323,104,44,,,2,40,5680,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,1,51.11111111
e8afaee4-f593-4e98-acba-ace520c76787,1,Shopping,2.7,10000,2378,6,217422,,,,2,3,2,,75214,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,5,0,0,0,1,51.11111111
5d61abe2-1b8e-4891-90a5-68fdae51084e,1,Transportation,2.9,5000,1360,9,135280,2093,898,311,,1,2,,70596,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
444367b3-b5f1-4105-8e18-e4a81b21aa56,1,Tools,1.4,10000,1030,16,125900,1562,522,179,5,4,2,4,26469,1,0,1,1,0,0,0,0,0,0,3,8,1,1,0,7,1,1,1,1,50.66666667
b337297a-9883-4ae3-a576-320ddd11285a,1,Books & Reference,2.9,1000,391,9,39033,615,149,60,,,2,1,19695,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
1ed71c59-71b4-498c-8051-1486932f6c91,1,Transportation,2.8,10000,2438,15,296054,,,,,1,5,,80396,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,50
b4720a8c-a6c4-4e08-9a64-7cb928f883fa,1,Health & Fitness,2.8,1000,614,9,80266,,,,,2,2,,121989,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
503ed2a0-5a8d-408f-8007-d48830f07fef,1,Arcade,2.6,1000,600,3555,67571,950,260,114,1,2,2,13,7174,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,51.11111111
6504a45c-6f9a-4286-a436-630c9ff234aa,1,Finance,2.6,5000,12,6,503,8,2,1,,,2,,58117,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
f8879ca4-7cf1-4a3a-acea-742a321fe115,1,Shopping,2.8,50000,445,9,39982,515,208,87,,1,2,,50357,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
75d4e079-df7a-4c74-8ed7-443d5632471a,1,Education,2.3,1000,459,9,48434,676,274,114,2,5,2,3,5789,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
6011cacf-f738-43c8-afb8-2c1bb5ae639d,1,Transportation,2.3,1000,74,3,6758,118,48,15,,,2,,135106,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
914fadd2-3a06-418d-9e4f-9523b9699af8,1,Lifestyle,2.7,5000,27,6,2955,27,10,5,,,2,,57873,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
3e377113-1f34-46b9-b2fc-4ae6640c7967,1,Business,2.5,5000,105,6,10953,236,52,21,,1,2,,69029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
16632c73-1ddc-4067-822e-5e5ca9b080e9,1,News & Magazines,2.8,5000000,1744,15,159213,,,,,2,5,,118710,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
87a5259a-2feb-4ec7-a426-94358cc050b9,1,Social,2.6,1000,84,9,5475,,,,,2,3,,106386,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,2,50
20a83b1d-0421-44b9-9ddd-bf1efff321e1,1,News & Magazines,2.6,1000,1692,12,171609,2230,753,289,2,1,3,,49933,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
727b5ddc-fec8-4dfb-b578-34446597ad1c,1,News & Magazines,2.5,10000,627,12,67780,,,,1,3,2,,107254,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
8b3b3887-5a4b-44d7-91e9-4d7e15098131,1,Social,1.7,1000,22,3,1331,20,2,1,2,,2,,68987,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
e8b25d97-979e-4cb0-b90d-8bce54a1b77b,1,Tools,2.5,10000,2325,12,159035,2226,670,221,,1,2,5,8885,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,51.11111111
1c794878-d665-4aa6-80c2-4253b5405cbe,1,Business,2.3,1000,85,3,5130,90,7,3,1,1,3,,68583,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,51.11111111
5066010b-932d-41ce-aa60-90fcc2af8107,1,Puzzle,2.8,1000,1015,12,127467,,,,,6,2,,124936,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
69adda58-71ca-4c13-bbbd-d29e0586e9a3,1,Music & Audio,2.9,1000,944,9,102080,1322,596,228,,6,2,,54146,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
a264390c-0b0b-40c5-8875-005a73f9dd2b,1,Books & Reference,2.5,10000,1718,21,176492,2315,838,293,4,2,5,,67114,1,0,1,1,0,0,0,0,0,0,3,6,0,1,0,5,0,0,0,1,50
9e94fac7-001c-4296-9898-e3e7956efc87,1,News & Magazines,2.5,10000,1749,9,195659,,,,2,3,2,,117779,0,0,1,1,0,0,0,0,0,0,5,6,0,1,0,6,0,0,1,2,50
98702650-e53c-4656-ab76-609770c829ef,1,Health & Fitness,2.7,1000,14,6,758,2,0,0,,,2,,58050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e3f22c7-2946-43f0-a423-6ebc0f072d32,1,News & Magazines,2.6,1000,2425,12,272876,3891,1820,658,3,3,2,,57128,0,1,1,1,0,0,0,0,0,0,3,3,0,1,0,6,0,0,1,2,100
90934b20-7061-4c2b-b4ba-7fb31b7b3f40,1,Tools,2.9,5000,47,9,3698,48,10,5,,,2,,67632,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
c433e134-8dbb-4d0b-a3ae-44ebc41bcc7a,1,Transportation,2,1000,58,3,6542,,,,,2,2,,127898,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,51.11111111
cda3e7de-3cf4-4d3c-984f-93a18edfc8a4,1,Educational,2.7,1000,187,6,22232,389,101,46,1,6,2,,69446,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,92
28171264-e433-45ad-9941-6c9e6692952d,1,Entertainment,2.7,50000,93,6,12871,119,18,8,2,1,2,,67761,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
f70681fd-fc8b-43be-bebf-823ee64fba67,1,Entertainment,1.3,5000,115,6,8704,,,,,1,2,,126685,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
e83ffc73-6803-4931-bc98-12c7473a9bd7,1,News & Magazines,2.8,10000,800,15,86806,1115,418,163,,1,2,12,5309,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,51.11111111
8fa82719-8695-4122-b139-03b1532cac82,1,Lifestyle,2.5,1000,3977,22,376664,7079,4200,1256,2,2,5,5,7140,0,1,1,1,0,0,0,0,0,0,2,5,0,1,0,3,0,0,1,0,51.11111111
83e46826-4287-4a89-a939-2db76ad14047,1,Travel & Local,2.8,5000,87,3,9705,107,8,4,,2,3,1,3861,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
43754031-7948-455c-8f85-961e8a26ba14,1,Media & Video,1.8,10000,114,3,12296,169,47,21,,,2,7,6179,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
77edd6f7-e945-4f82-adf9-e3f85c6fb93f,1,Travel & Local,2.4,1000,14,3,467,5,0,0,4,,3,,58045,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,2,50
710e4b7c-eb2d-45ce-9b56-0dd4d69c5afe,1,Productivity,2.4,1000,188,3357,16495,216,69,28,1,,2,4,24826,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,51.11111111
d1a6e004-a0e0-4fca-8900-0f3859d0bfd7,1,Health & Fitness,2.1,1000,147,12,16735,257,52,22,5,,2,2,1944,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,8,0,0,0,2,50
6361f3e1-e467-43af-a107-a8703752609a,1,Puzzle,2.8,1000,554,6,72969,,,,1,1,2,,120894,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,92
0d89889d-c699-4967-8ad8-f36bfb40d84f,1,Puzzle,1,1000,107,5117,15066,134,14,7,,,2,8,7128,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
4e525710-e3fa-4f6f-9a9b-79558cec7032,1,News & Magazines,2.8,10000,63,3,7476,106,26,13,,,2,2,4594,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
45ece34f-63f8-4f10-8ed3-c475966b9889,1,Entertainment,2.9,100000,1032,12,104283,1076,201,73,1,1,5,5,13365,1,0,0,1,0,0,0,0,0,0,2,5,0,1,0,5,0,0,0,0,51.11111111
b4bd58a8-f270-4b1f-bd08-fd19b5736a6b,1,Productivity,2.9,10000,435,6,40867,537,242,101,1,3,2,3,444,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
fea03aec-945f-47f8-aa91-92ceebf77d72,1,Music,2.9,100000,1750,12,158598,2256,954,355,,3,2,,67749,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
97eaceab-11f7-4049-8c7d-b4a9b75a68f6,1,Tools,2.9,100000,66,5095,6771,54,0,0,,,2,5,3951,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
a5789b82-468e-4cda-9399-cc5b8e579c90,1,Education,2,5000,70,6,11889,,,,3,3,3,,124941,1,0,0,1,0,0,0,0,0,0,4,5,0,1,0,6,0,0,0,2,50
15696c4f-f4f7-4e43-aadc-8d489553eafb,1,Entertainment,2.5,1000,458,9,50198,,,,1,5,2,,106297,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,5,0,0,0,1,50
405d5632-ff74-4594-89cd-da9841ccd713,1,Music & Audio,2.4,50000,553,6,72775,707,278,113,,2,3,21,19602,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,2,100
627816b6-af55-4175-a9c3-7c2ab3d51cce,1,Shopping,2.9,5000,28,6,1109,21,4,2,,,2,8,10854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3abb2323-4f5b-4ed3-beda-6b3dbdaf5f8d,1,Entertainment,2.8,1000,104,3,13931,119,30,12,,,2,3,6166,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
896d555b-e507-4d1d-9eeb-9bd7a935ed24,1,Libraries & Demo,2.3,5000,4337,30,544048,8254,4238,1107,,8,6,,71092,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
4efe49fa-69f8-4b78-b29f-5eefb7cd21aa,1,Tools,2.4,5000,138,6,18756,,,,,6,2,,121599,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
df2f390b-e478-449b-bada-6758195b29c5,1,Casual,2.8,1000,1065,9,122838,1306,449,152,,1,6,6,12502,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
9274a53b-f6e1-4ff7-92ed-02adda6b5ba3,1,Lifestyle,2.9,1000,2560,12,287909,5250,3439,603,1,5,2,3,12776,1,1,1,1,0,0,0,0,0,0,4,5,0,1,0,6,0,0,1,2,100
9d37ed3b-712b-4712-a0ab-a1743f78ae55,1,Casual,2.9,10000,97,6,9100,110,20,7,,8,2,4,30300,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
