AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
Shuriken Showdown,Puzzle,3.8,10000,0,51,433,12,125646,0,5,0
Cut the Rope: Time Travel,Puzzle,4.5,10000000,0,92,1461,16,571937,1,7,0
NetHack,Puzzle,4.1,50000,0,0,18,3,6747,0,1,0
Nonograms Katana,Puzzle,4.5,500000,0,92,483,12,234298,0,2,0
Trapball,Puzzle,4.3,100000,0,0,3,3,2250,0,0,0
Magic Kitchen: match-3 game,Puzzle,4.2,1000000,0,92,359,9,150056,1,8,0
Vivaldi LifeIsMusic FREE,Puzzle,4.1,10000,0,51,76,4882,16575,0,2,0
Plumber,Puzzle,3.5,100000,0,92,476,9,152656,0,2,0
Hidden Object FREE: Sherlock,Puzzle,4.1,100000,0,92,403,9,149437,0,9,0
Pop Music Trivia,Puzzle,3.9,50000,0,50,158,6,48007,0,3,0
Icomania Guess The Icon Quiz,Puzzle,4.3,10000,0,51,348,12,134262,0,4,0
Tap to ON,Puzzle,4,1000000,0,92,1062,9,526210,0,6,0
Icomania - Guess the Icon,Puzzle,4,500000,0,92,420,12,172560,0,4,0
Who Sings It? 1990s Hits,Puzzle,3.9,50000,0,50,158,6,48007,0,3,0
1990s Movie Trivia: Actors,Puzzle,3.8,100000,0,50,157,6,48007,0,3,0
1990s Music Trivia,Puzzle,3.9,100000,0,50,158,6,48007,0,3,0
Puzzle Road,Puzzle,4.4,10000,0,51,334,15,106521,0,8,0
The MoonGoons,Puzzle,3.6,10000,0,51,91,6,12036,1,5,0
Fruit Splash,Puzzle,3.8,100000,0,51,498,5095,136443,1,4,0
Pudding Monsters,Puzzle,4.4,5000000,0,92,1419,9,475744,0,8,0
Cubis? - Addictive Puzzler!,Puzzle,3.8,1000000,0,51,217,4422,55940,4,5,0
The escape game - 9,Puzzle,3.9,10000,0,92,59,6,16963,3,1,0
4 Pics 1 word: What's the Word,Puzzle,4.3,10000,0,51,779,15,252647,1,1,0
Bible Crossword,Puzzle,4,10000,0,51,407,15,125348,0,6,0
Sudoku Free,Puzzle,4.2,1000000,0,100,1185,15,506678,2,4,0
"Agora Go Free - Weiqi, Baduk",Puzzle,4.1,10000,0,51,61,6,25415,0,1,0
Sudoku Vision,Puzzle,4.6,10000,0,0,116,3,131,1,1,0
Tic Tac Toe,Puzzle,3.7,10000,0,51,47,3354,17872,1,0,0
3D Logic for Android,Puzzle,4,50000,0,0,8,3,4673,0,0,0
Diamond Speedy,Puzzle,4,100000,0,92,1053,24,375575,0,10,0
Play OYO Game Vegetable Puzzle,Puzzle,3.5,50000,0,100,553,6,352287,5,1,0
Tower Bloxx? Revolution,Puzzle,3.4,100000,0,50,875,19,308538,2,1,0
Duoi Hinh Bat Chu DAP AN M?i,Puzzle,4.4,100000,0,92,627,12,236812,0,5,0
Cut the Rope: Time Travel,Puzzle,4.5,10000000,0,92,1461,16,571937,1,7,0
Tic Tac Toe - Free Live Game!,Puzzle,3.8,500000,0,51,206,6,56370,1,3,0
B?t Ch? - Duoi Hinh Bat Chu,Puzzle,4.3,1000000,0,92,185,9,129485,0,1,0
Puzzle.TetraVex,Puzzle,3.8,10000,0,51,25,3,8038,0,0,0
??? ???? for Kakao,Puzzle,4.2,500000,0,51,391,9,129701,1,2,0
Escape Quick 25 Doors,Puzzle,4,10000,0,92,169,12,77756,0,6,0
Hashi,Puzzle,4.3,50000,0,0,8,3,3565,0,1,0
"Chess puzzles, Chess tactics",Puzzle,3.6,10000,0,0,68,6,18755,0,7,0
My Minesweeper,Puzzle,3.8,100000,0,51,35,5095,10089,0,0,0
Call of Atlantis by Playrix,Puzzle,4.5,500000,0,51,130,6,50312,0,1,0
Escape Underground Guest Room,Puzzle,3.4,50000,0,92,169,12,77922,0,6,0
?? ?? family home,Puzzle,3.3,10000,0,50,382,9,142566,4,1,0
Fill Up Block 2014,Puzzle,3.7,10000,0,92,134,6,88810,2,3,0
Stickman Death on Holiday,Puzzle,3.3,50000,0,92,428,9,320019,0,10,0
Stickman Death Gym 2,Puzzle,3.2,100000,0,92,428,9,320019,0,10,0
Take me Home,Puzzle,4.3,1000000,0,51,233,9,101801,0,7,0
Kids Memory Games Free,Puzzle,3.9,50000,0,51,35,3,10537,0,2,0
??????? - ??????????????????,Puzzle,3.5,10000,0,92,81,6,29094,0,11,0
Stikman. Death at the airport,Puzzle,3.3,10000,0,92,428,9,320019,0,10,0
Blocks on Ice,Puzzle,3.8,10000,0,51,239,6,106265,1,4,0
Roadblock by SmartGames,Puzzle,3.3,10000,0,51,348,12,114239,0,9,0
Drag Puzzle Game,Puzzle,3.9,10000,0,50,6,3,5737,3,1,0
Play Game Tic Tac Toe - X vs O,Puzzle,3.7,100000,0,100,553,6,352285,6,1,0
Get The Nut Lite,Puzzle,4.3,50000,0,51,190,9,61334,0,8,0
Anagram Word Shuffle,Puzzle,3.1,50000,0,51,47,6,13665,0,1,0
Animals Memory Game Lite,Puzzle,4.1,500000,0,0,137,6,50927,0,9,0
Quento,Puzzle,3.8,100000,0,51,88,6,25177,0,4,0
Puzzle Family,Puzzle,4.4,5000000,0,92,1450,6,320817,2,2,0
Dino Dots Connect for Kids,Puzzle,4,10000,0,51,348,12,114239,0,7,0
Sexology - Sex Game Sex Quiz,Puzzle,3.4,100000,0,51,116,9,48143,0,2,0
Musical Simon Free,Puzzle,3.8,10000,0,92,221,6,97179,0,4,0
Anime Otaku,Puzzle,4.3,100000,0,92,545,6,221191,0,4,0
Parking3d 2,Puzzle,3.8,100000,0,100,790,15,304347,0,6,0
Dumb 1000+,Puzzle,3.7,100000,0,51,103,6,49556,0,4,0
412-Bank Escape 2,Puzzle,3.6,10000,0,92,78,9,66435,1,0,0
405-Royal Residence Escape,Puzzle,3.2,10000,0,92,78,9,66435,1,0,0
Math Attack,Puzzle,3.8,500000,0,50,344,6,111647,0,2,0
CarMania Deluxe HD,Puzzle,4.1,10000,0,100,476,12,139999,2,3,0
??????????,Puzzle,3.3,10000,0,92,483,15,222226,0,3,0
Connect the Dots Ultimate HD,Puzzle,3.9,100000,0,51,152,12,54024,0,5,0
Mastermind,Puzzle,3.4,10000,0,51,34,3,9927,0,1,0
Christian Memory Game Free,Puzzle,4.4,10000,0,51,34,3,8468,0,1,0
The escape game - 11,Puzzle,3.7,10000,0,92,59,6,16963,3,1,0
Potterology Harry Potter Quiz,Puzzle,3.6,10000,0,51,173,9,60868,0,1,0
Puzzlino lite for kids,Puzzle,3.8,10000,0,51,69,6,9100,0,7,0
CUBIC REVERSI,Puzzle,3.3,10000,0,51,350,3,106721,0,3,0
123???? (???) - ???????,Puzzle,3.8,100000,0,92,993,13,527369,2,1,0
STACK4,Puzzle,3.5,10000,0,92,857,15,502336,2,5,0
4 KÇp 1 Sz¢: kital†lod? magyar,Puzzle,4.1,500000,0,92,194,9,102471,0,2,0
Connect Four Online,Puzzle,4.2,50000,0,92,525,18,381966,1,2,0
StrikeFour (Connect 4),Puzzle,4.1,100000,0,51,93,3676,33242,1,0,0
What's the Picture ?,Puzzle,4.7,50000,0,51,171,6,68050,0,1,0
Monsters Blast,Puzzle,3.8,1000000,0,50,3,3,290,8,0,0
Flags of The World(Free - Ads),Puzzle,4.1,100000,0,100,107,6,49549,1,1,0
IcePiece(OnlineMahjong),Puzzle,4.2,50000,0,51,82,5098,16977,0,3,0
Connect Five Online,Puzzle,4,10000,0,92,433,12,266814,3,2,0
Sector 33,Puzzle,3.2,10000,0,51,22,9,7279,0,1,0
LINE Pokopang,Puzzle,4.2,10000000,0,92,2708,15,593125,2,4,0
Sudoku Free,Puzzle,4.4,10000000,0,92,868,41335,264458,1,8,0
Connect The Dots Dinosaurs HD,Puzzle,3.8,100000,0,51,152,12,54024,0,5,0
The escape game - 31,Puzzle,3.6,10000,0,92,59,6,16972,3,1,0
21 Matches,Puzzle,3.2,10000,0,51,49,3354,17886,0,1,0
Word Games with Angry Gran,Puzzle,4.4,500000,0,92,1613,9,696987,0,5,0
Escape Challenge,Puzzle,4.4,1000000,0,92,76,5098,26585,0,7,0
Riddler-300+ Brain Teasers,Puzzle,3.5,50000,0,92,230,6,119633,0,3,0
304-Pigeon Escape,Puzzle,3.8,10000,0,92,77,9,66253,1,0,0
Co Caro,Puzzle,4,1000000,0,92,202,6,97475,0,1,0
30 seconds,Puzzle,3.7,10000,0,51,1227,12,292388,0,9,0
MatchUp : Exercise your Memory,Puzzle,4.3,1000000,0,92,459,9,167300,0,7,0
Best Games For 3yo,Puzzle,3,50000,0,0,27,6,5128,0,1,0
Photo Slide Puzzle,Puzzle,4,10000,0,92,141,6,73110,0,1,0
Yap Boz Oyunu,Puzzle,3.5,50000,0,51,57,3,14390,0,1,0
Little Genius-Kids Game,Puzzle,4,10000,0,92,354,15,103477,0,8,0
SeX Factor,Puzzle,3.4,10000,0,51,333,15,106383,0,6,0
Animal Pairs Jr.,Puzzle,4.1,10000,0,0,2,3,2793,0,0,0
Puzzle Yacht,Puzzle,4,10000,0,50,157,9,48882,0,3,0
YapBoz Äocuk,Puzzle,3.7,50000,0,51,57,3,14479,0,1,0
???? ?????,Puzzle,4.4,50000,0,92,667,12,305757,1,2,0
Couples Dress Up Games,Puzzle,3.6,100000,0,100,469,12,286872,1,3,0
Beauty Find It!,Puzzle,4,10000,0,51,96,9,29339,0,1,0
Let's Spot It!,Puzzle,4.1,100000,0,92,128,9,59381,0,1,0
Fitz 2: Match 3 Puzzle Free,Puzzle,4.1,10000,0,92,355,12,129636,0,9,0
Congklak Machine,Puzzle,4.2,10000,0,92,445,12,170725,0,7,0
Forgotten Treasure (Free Ver),Puzzle,3.3,10000,0,92,137,9,61451,0,9,0
Attack On Memory,Puzzle,4.1,10000,0,0,90,9,49534,0,4,0
Little Octo Tic Tac Toe,Puzzle,4,50000,0,92,238,6,97688,0,3,0
Tribe Defense,Puzzle,3.9,50000,0,51,175,6,56773,1,3,0
Crazy Aquarium,Puzzle,3.8,10000,0,92,880,6,457116,0,4,0
MOE KEEPER,Puzzle,3.7,10000,0,0,59,6,39731,0,2,0
LINE Bubble!,Puzzle,3.9,10000000,0,92,262,9,82967,5,0,0
LINE POP,Puzzle,3.9,10000000,0,92,2205,15,316225,1,4,0
Slagalica,Puzzle,4.2,1000000,0,92,271,6,67820,1,2,0
Sumon,Puzzle,3.5,10000,0,100,874,12,270184,1,5,0
GeoBlocks,Puzzle,4.1,100000,0,92,206,18,82754,0,3,0
Brain Age Test,Puzzle,3.6,50000,0,0,8,3,2988,0,1,0
escape games -joy 114,Puzzle,4.3,10000,0,92,75,9,66137,3,0,0
2048,Puzzle,4.4,100000,0,92,137,6,42474,0,2,0
Auto Line 98,Puzzle,4.4,10000,0,100,917,12,521529,0,2,0
Tic Tac Toe,Puzzle,3.7,10000,0,51,47,3354,17872,1,0,0
???? (GoldFinger) for Facebook,Puzzle,4,10000,0,51,237,9,85869,0,1,0
LazyOmok Online!(Renju),Puzzle,3.7,100000,0,50,104,9,32777,2,0,0
1960s Music Trivia,Puzzle,4.3,50000,0,50,158,6,48007,0,3,0
Kids Puzzle Game Lite,Puzzle,3.9,50000,0,0,156,6,69082,0,8,0
Amnesia 1 Jeffrey Mystery GOLD,Puzzle,3.3,100000,0,51,254,3,59017,1,1,0
Find The Word,Puzzle,4.1,100000,0,92,568,12,266947,0,8,0
Scrabble-Helper,Puzzle,3.7,100000,0,51,27,5095,6456,0,0,0
Coin Matcher - Puzzle,Puzzle,3.9,10000,0,51,283,9,109736,0,5,0
Evolution,Puzzle,3.3,10000,0,51,139,12,90569,2,1,0
ESCAPE FROM BOMB COUNTDOWN,Puzzle,3.5,10000,0,92,139,6,71848,0,2,0
Cross Fingers !,Puzzle,3.3,100000,0,95,565,9325,146770,5,7,0
New design. Find objects,Puzzle,3.8,100000,0,92,76,5098,26038,0,8,0
???? ??? for Kakao,Puzzle,4.2,50000,0,100,435,1117,143043,2,4,0
BeanZilla - Arcade word game!,Puzzle,4,10000,0,92,550,9,223078,0,4,0
?slami Bilgiler Testi,Puzzle,4.2,100000,0,51,140,3,42675,0,3,0
Hungry Gows,Puzzle,3.6,100000,0,51,962,9,359874,0,4,0
Let's Fold : Adventure,Puzzle,3.9,500000,0,92,316,12,110409,0,8,0
Escape Tribal Hut,Puzzle,3.6,10000,0,92,169,12,77922,0,6,0
Halloween Dance Party,Puzzle,4.2,10000,0,51,305,12,114071,0,5,0
Find Next Number,Puzzle,4,100000,0,51,46,6,13341,0,1,0
ChocChocPop,Puzzle,4.1,10000,0,92,423,9,332458,0,2,0
T20 WorldCup,Puzzle,3.9,100000,0,100,1261,30,570707,0,4,0
"??????, 5!",Puzzle,4.5,500000,0,51,63,9,17059,0,2,0
Traktor Digger,Puzzle,3.9,5000000,0,51,365,6,122130,0,2,0
????????????????????????????,Puzzle,3.6,10000,0,51,122,9,50458,0,2,0
5of99: 5 in a Row Brain Puzzle,Puzzle,3.7,10000,0,51,469,15,163513,1,1,0
Bubble Bubble oops,Puzzle,3.8,500000,0,92,91,5095,47814,0,1,0
iGridd,Puzzle,3.9,50000,0,51,48,9,17838,0,1,0
408-Horror Forest House Escape,Puzzle,3.6,10000,0,92,78,9,66435,1,0,0
Embarrassing Bodies:Angry Boil,Puzzle,2.7,50000,0,51,237,6,133788,0,5,0
Kids Slide Puzzle,Puzzle,3.9,1000000,0,51,141,6,39816,0,5,0
Memory Trainer,Puzzle,4,5000000,0,51,191,3666,58650,0,4,0
Spawn Wars 2,Puzzle,4.3,1000000,0,50,128,6,26723,1,1,0
Atlantis Adventure: match - 3,Puzzle,4.2,1000000,0,92,355,9,151072,0,9,0
Monsters Splatter - Smasher,Puzzle,3.9,100000,0,50,249,9,67891,0,0,0
Dragon Board,Puzzle,4,100000,0,51,652,18,12597,0,2,0
Elemental Galaxy - Jewel Match,Puzzle,3.9,100000,0,50,252,9,68023,0,0,0
Miniclip Memory,Puzzle,3.7,100000,0,51,100,9,30704,2,1,0
What's The Word 3 in 1,Puzzle,4.3,10000,0,51,125,6,17270,0,5,0
3 in 1 Bubbles Free,Puzzle,3.8,10000,0,51,251,12,92365,2,5,0
Coins Pirates: Match 3 in row,Puzzle,3.8,10000,0,51,238,9,71942,0,5,0
3 in 1 Mahjong Deluxe Free,Puzzle,4,50000,0,51,218,12,92268,2,5,0
Brain Games II (3 IN 1),Puzzle,3.7,100000,0,51,186,5098,64910,1,2,0
Jelly Dash,Puzzle,3.9,1000000,0,92,764,12,268189,2,1,0
Lost 2. Hidden objects,Puzzle,3.6,500000,0,92,126,5098,41689,0,10,0
WaterCapacity,Puzzle,4.2,1000000,0,51,224,12,77482,1,2,0
Logic Game: Bobbin 3D,Puzzle,4,50000,0,51,156,6,29792,0,2,0
Plus Belle la Vie le jeu,Puzzle,3.8,100000,0,92,140,5098,40734,0,8,0
Bubble Shoot Pro,Puzzle,4.3,50000,0,51,181,6,57404,1,3,0
CrossMe Nonograms,Puzzle,4.2,1000000,0,51,139,6,75625,0,2,0
Nonograms Katana,Puzzle,4.5,500000,0,92,480,12,235437,0,2,0
LINE POP,Puzzle,3.9,10000000,0,92,2205,15,316225,1,4,0
LINE Pokopang,Puzzle,4.2,10000000,0,92,2708,15,593125,2,4,0
293-Ena Power Girls Escape,Puzzle,3.9,10000,0,92,77,9,66253,1,0,0
Word Find Free Jumble Boggle!,Puzzle,4,10000,0,51,395,9,123481,0,4,0
CrossMe Color Nonograms,Puzzle,4.2,500000,0,51,139,6,75625,0,2,0
277-Four Door Escape,Puzzle,3.6,10000,0,92,77,9,66253,1,0,0
Sudoku,Puzzle,4.5,500000,0,51,96,3,23245,0,1,0
100 Rooms,Puzzle,4.2,1000000,0,51,189,6,70441,0,3,0
Mahjong 3,Puzzle,4.3,1000000,0,92,803,9,458283,0,7,0
268-Escape From Witch,Puzzle,3.6,10000,0,92,0,6,1707,1,0,0
Pota-cats,Puzzle,4.4,100000,0,92,88,12,27390,0,8,0
RayRay Puzzle,Puzzle,3.7,100000,0,51,28,3,10504,0,0,0
Candy Boom,Puzzle,3.9,1000000,0,50,462,15,132262,1,5,0
Can You Escape - Adventure,Puzzle,4.2,1000000,0,92,454,16,182284,0,6,0
What's My IQ??,Puzzle,4.5,1000000,0,51,315,12,94658,0,6,0
????,Puzzle,3.9,100000,0,92,334,9,103757,0,8,0
Toddler Learning Games Puzzle,Puzzle,3.3,10000,0,51,96,5114,15366,0,5,0
???? ?????,Puzzle,4.4,5000000,0,100,445,9,160335,2,2,0
Scrambled Equations,Puzzle,4.3,10000,0,51,65,3666,15771,0,0,0
Candy Pop Star,Puzzle,3.9,100000,0,92,212,9,170090,0,1,0
Logo Quiz -select 1 in 4 keys,Puzzle,3.9,10000,0,51,61,3,18453,0,1,0
?????: ???????,Puzzle,3.7,50000,0,92,218,24,59364,1,1,0
Classic Car Parking HQ,Puzzle,4,500000,0,50,228,12,67211,3,6,0
Classic Car Parking 3D Light,Puzzle,3.9,1000000,0,50,228,12,67211,3,6,0
Luyen Tu Vung Tieng Anh (Game),Puzzle,3.8,100000,0,51,326,12,94462,1,6,0
WordPass (with VOICE),Puzzle,2.9,500000,0,50,191,24165,72287,0,6,0
Hex Wars,Puzzle,3.3,10000,0,51,432,12,214122,0,6,0
Bridges,Puzzle,3.7,100000,0,92,456,26399,146960,0,9,0
Battle On The Sea,Puzzle,3.7,100000,0,92,303,12,99211,1,7,0
Kids Games,Puzzle,3.8,100000,0,92,156,9,84221,1,1,0
Love Challenge,Puzzle,4,10000,0,50,255,12,113336,5,1,0
BikiniCat,Puzzle,3.7,10000,0,51,325,18,91889,0,8,0
Jigsaw Puzzle,Puzzle,3.9,100000,0,51,21,6,19737,2,2,0
jigsaw puzzle game,Puzzle,3.4,10000,0,51,111,6,42846,0,2,0
Sheepo,Puzzle,3.5,10000,0,0,3,3,4263,0,1,0
Logica,Puzzle,3.2,10000,0,51,430,9,183837,0,7,0
"Memory, Puzzle, Paint Games",Puzzle,3.7,10000,0,0,514,13,118601,0,6,0
The Millionaire Game,Puzzle,3.8,100000,0,100,267,15,114614,0,1,0
Oxford Primary English 2A,Puzzle,3.9,10000,0,50,299,4946,125598,0,2,0
Scratch Picture for Kids,Puzzle,3.9,100000,0,0,0,3,490,0,0,0
BT Couple Bingo,Puzzle,3.6,50000,0,51,NULL,NULL,NULL,1,0,0
327-Vintage House Escape,Puzzle,3.7,10000,0,92,77,9,66253,1,0,0
Auto Line 98,Puzzle,4.4,10000,0,100,NULL,NULL,NULL,0,2,0
Wordaholic - Free Word Search,Puzzle,4.2,100000,0,51,107,3679,25255,0,1,0
Rescue Roby FULL FREE,Puzzle,4,1000000,0,51,557,6,155020,0,5,0
TiredBirds,Puzzle,3.9,100000,0,92,150,6,136397,1,1,0
Pixmage,Puzzle,3,10000,0,51,22,3,8589,0,0,0
4096,Puzzle,3.9,10000,0,92,NULL,NULL,NULL,4,0,0
????????. ????? ????????,Puzzle,3.5,10000,0,51,556,9,210880,0,2,0
1to50 for Kakao,Puzzle,4.5,500000,0,51,170,15,62226,2,1,0
DailyCrossword,Puzzle,3.9,10000,0,51,187,5098,59037,3,1,0
???? ????,Puzzle,4.1,10000,0,51,76,12,22782,0,2,0
Corners Puzzle,Puzzle,4.1,50000,0,92,106,3,51535,0,1,0
Space Maze,Puzzle,4.1,100000,0,51,413,6,187546,0,8,0
??? ?? ??2 for Kakao,Puzzle,4.7,10000000,0,92,NULL,NULL,NULL,2,4,0
Roombreak : Escape Now!!,Puzzle,4.2,100000,0,51,NULL,NULL,NULL,2,0,0
Stikman. Death at the airport,Puzzle,3.3,10000,0,92,428,9,320019,0,10,0
Stickman Death Gym 2,Puzzle,3.3,100000,0,92,428,9,320019,0,10,0
Hospital Genial Barriguitas,Puzzle,3.7,100000,0,92,78,12,31185,0,7,0
Fun With Princess Matching,Puzzle,3.9,10000,0,92,NULL,NULL,NULL,0,1,0
Matching Pics,Puzzle,3.7,10000,0,51,467,12,127016,0,8,0
Jigsaw Puzzle Animals and More,Puzzle,3.9,50000,0,92,183,6,92679,0,3,0
Matching Game(Animals - Food),Puzzle,3.8,10000,0,92,438,9,284439,0,3,0
Taiwan LinLink,Puzzle,4.5,10000,0,50,63,3357,28442,0,2,0
Code Breaker (MasterMind),Puzzle,3.8,10000,0,50,22,3,8838,0,0,0
Kids Memory Cards-Memory game,Puzzle,4.2,50000,0,0,NULL,NULL,NULL,0,2,0
Memory Game,Puzzle,3.7,10000,0,51,31,5095,7571,0,1,0
Animal Match,Puzzle,3.5,10000,0,0,NULL,NULL,NULL,0,1,0
4 Pics 1 Song,Puzzle,4.2,5000000,0,100,1375,41344,415280,1,7,0
Trekology - Star Trek Trivia,Puzzle,3.7,10000,0,51,173,9,60134,0,1,0
Fifteen Classic,Puzzle,4,10000,0,92,86,9,41864,0,1,0
REBALL,Puzzle,4.2,500000,0,92,111,9,44237,0,3,0
Alchemy ~ Genetics,Puzzle,4.2,1000000,0,100,809,13,445470,1,2,0
Guess the Word Ultimate,Puzzle,4.3,10000,0,0,100,3,17938,0,1,0
Alabama Smith FREE,Puzzle,4.1,100000,0,100,1009,15,319629,0,5,0
Shoe Shop,Puzzle,3.1,10000,0,51,NULL,NULL,NULL,0,1,0
Cake Shop,Puzzle,3.7,50000,0,51,63,6,37120,0,1,0
Tower Blocks 2,Puzzle,3.6,1000000,0,100,NULL,NULL,NULL,1,4,0
Picture Puzzle 2 in 1,Puzzle,4.5,100000,0,92,103,3,48609,0,2,0
??????: ????? ?? ????? 2,Puzzle,4.5,100000,0,92,389,6,181861,0,5,0
ShogiProblem of Ichihara 2nd,Puzzle,4.3,10000,0,92,445,6,284801,0,10,0
Animal Matching 2015,Puzzle,3.8,50000,0,51,368,6,154120,0,4,0
Bubble Blast 2,Puzzle,4.6,10000000,0,92,1122,9,597710,0,9,0
Stalker 2 - Room Escape,Puzzle,4,100000,0,0,NULL,NULL,NULL,0,10,0
Treasures of Montezuma 2 Free,Puzzle,4,1000000,0,100,NULL,NULL,NULL,1,5,0
Pixie Qualee Classic Edition,Puzzle,4.1,50000,0,51,NULL,NULL,NULL,0,1,0
?????????????,Puzzle,4.2,100000,0,51,62,9,22429,0,1,0
What's the word 2 Jr,Puzzle,4.5,10000,0,50,NULL,NULL,NULL,3,4,0
Treasure Island,Puzzle,3.5,10000,0,51,69,9,26221,2,1,0
Onplon,Puzzle,4.8,10000,0,51,194,6,82253,0,1,0
Free Dolphin Games,Puzzle,3.5,100000,0,92,647,9,393265,1,3,0
100 Doors 2,Puzzle,3.8,5000000,0,51,1012,6,283185,1,4,0
Zoo Puzzle 2 in 1,Puzzle,4.5,10000,0,92,103,3,48505,0,2,0
Blots,Puzzle,4.2,10000,0,51,83,4922,22587,0,1,0
Kids Shape Puzzle Game Lite,Puzzle,3.9,10000,0,0,156,6,69317,0,8,0
Escape: Snow White,Puzzle,3.8,10000,0,92,181,21,54850,1,1,0
Days/Months,Puzzle,4.1,50000,0,51,5,3,2602,1,0,0
Becca's Matching Game (Demo),Puzzle,3.7,10000,0,92,NULL,NULL,NULL,0,10,0
First Kids Puzzles: Toys Lite,Puzzle,3.7,10000,0,0,11,3,3265,0,2,0
Cruciverba Demo,Puzzle,2.9,10000,0,0,3,9,1580,0,0,0
Gang Land You Decide FREE,Puzzle,3.4,10000,0,51,35,6,22167,0,4,0
Brave Puzzle,Puzzle,3.9,500000,0,100,1088,15,430492,1,3,0
Parking 3D,Puzzle,3.9,1000000,0,92,434,6,243985,1,6,0
MineSweeper2,Puzzle,4,50000,0,51,NULL,NULL,NULL,1,2,0
Omok+(Gomoku),Puzzle,3.7,100000,0,100,NULL,NULL,NULL,0,4,0
Omok Game,Puzzle,3.9,500000,0,50,203,9,98351,1,2,0
Puzzle 15,Puzzle,3.6,10000,0,51,NULL,NULL,NULL,0,1,0
15 Puzzle Game (by Dalmax),Puzzle,4.1,50000,0,51,NULL,NULL,NULL,1,2,0
15 Puzzle,Puzzle,3.8,50000,0,50,NULL,NULL,NULL,0,1,0
??????????????147,Puzzle,3.8,100000,0,92,NULL,NULL,NULL,0,6,0
Shift It,Puzzle,4.2,1000000,0,51,312,9,94695,0,2,0
2048,Puzzle,4.3,1000000,0,0,NULL,NULL,NULL,0,5,0
escape games-joy 110,Puzzle,4.1,10000,0,92,75,9,66137,3,0,0
escape games -joy 112,Puzzle,3.8,10000,0,92,75,9,66137,3,0,0
escape games -joy 113,Puzzle,4.3,10000,0,92,75,9,66137,3,0,0
100 Crypts,Puzzle,4.5,1000000,0,92,762,12,400412,0,3,0
100 Cells,Puzzle,3.7,100000,0,51,938,15,260062,0,7,0
100 Escapers,Puzzle,4.3,500000,0,51,163,9,64133,0,3,0
101 Kids Puzzles,Puzzle,3.7,50000,0,50,260,12,65907,0,10,0
101 Crane Missions Lite,Puzzle,4,100000,0,51,168,6,40438,0,5,0
escape games-joy 102,Puzzle,4.3,10000,0,92,NULL,NULL,NULL,3,0,0
escape games-joy 103,Puzzle,4,10000,0,92,75,9,66137,3,0,0
escape games-joy 104,Puzzle,4.3,10000,0,92,NULL,NULL,NULL,3,0,0
escape games-joy 105,Puzzle,4.2,10000,0,92,NULL,NULL,NULL,3,0,0
escape games-joy 108,Puzzle,4.2,10000,0,92,75,9,66137,3,0,0
Sudoku 10'000,Puzzle,4.4,500000,0,92,583,3,165340,0,6,0
Dots the Game Free,Puzzle,4,10000,0,51,243,9,62912,2,2,0
4444,Puzzle,3.1,100000,0,92,210,9,101110,0,7,0
????2 for Kakao,Puzzle,4.2,1000000,0,51,906,4356,276420,1,3,0
4 hinh 1 tu (bon hinh mot tu),Puzzle,4.4,10000,0,92,448,256273,156681,1,2,0
Kids Alphabet Game Lite,Puzzle,4,1000000,0,0,167,6,58842,0,6,0
????????,Puzzle,3.1,10000,0,51,NULL,NULL,NULL,0,2,0
Sudoku 10'000 Free,Puzzle,4.4,500000,0,92,583,3,165340,0,6,0
2048 Number puzzle game,Puzzle,4.4,10000000,0,92,931,12,426048,0,9,0
Tale puzzles 4 kids,Puzzle,3.6,10000,0,51,66,6,17976,0,2,0
Plim Plim Cumplea§os,Puzzle,3.9,10000,0,51,284,12,100883,0,2,0
Puzzle for kids LITE,Puzzle,3.6,10000,0,51,66,6,8339,0,6,0
Word Search Multi Language,Puzzle,3.9,100000,0,92,120,9,54380,1,2,0
Electric Tangram,Puzzle,3.7,10000,0,92,158,9,44905,2,0,0
Shogi Problem Paradise,Puzzle,4.1,100000,0,92,446,12,288826,0,11,0
X si 0,Puzzle,3.5,10000,0,0,90,6,49186,0,4,0
Osmosmerka,Puzzle,3.3,50000,0,92,108,6,49317,0,1,0
Jewels Free,Puzzle,4,50000,0,92,365,15,115619,0,6,0
Another SameGame,Puzzle,4.5,10000,0,100,1025,9,464590,0,5,0
The Mastermind,Puzzle,4.3,10000,0,100,266,9,123664,5,0,0
Can You Escape - Tower,Puzzle,4.2,1000000,0,92,476,16,189149,0,7,0
??? ??????? for Kakao,Puzzle,4.4,5000000,0,51,589,4378,177630,0,11,0
Fotos CI - Adivina la palabra,Puzzle,4.2,1000000,0,52,287,9,96127,12,1,0
12 Men's Morris Free Version,Puzzle,3.1,10000,0,50,220,8556,65176,0,1,0
World's Hardest Escape Game,Puzzle,4.2,50000,0,92,484,16,204530,0,8,0
Bouncy Ball,Puzzle,4.2,10000000,0,92,749,15,336432,1,3,0
Burn the Rope,Puzzle,4,1000000,0,92,NULL,NULL,NULL,0,7,0
Hardest Puzzle Ever,Puzzle,3.9,10000,0,92,NULL,NULL,NULL,1,8,0
World of Goo Demo,Puzzle,4.2,1000000,0,51,45,3,81684,1,2,0
Bunny Shooter Best Free Game,Puzzle,4.6,10000000,0,100,916,15,496794,0,9,0
