AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
Read Me Stories: Learn to Read,Education,4.3,100000,0,51,316,9,89823,1,4,0
Read Me Stories: Kids' Books,Education,4.3,1000000,0,51,316,9,89823,1,4,0
Phonics and Reading I Lite,Education,4.3,50000,0,92,98,9,29785,0,8,0
English Filipino Dictionary,Education,4.3,50000,0,92,425,9,316161,1,2,0
All About Root,Education,4,500000,0,51,69,9,32765,0,2,0
???????,Education,4.6,100000,0,0,120,9,46618,0,8,0
GÅnlÅk ?ngilizce,Education,3.5,50000,0,51,42,3,13661,0,0,0
QuizDroid - CONCORSI,Education,4.2,10000,0,51,244,18,110550,0,3,0
Listening English Audio Player,Education,4.2,50000,0,0,132,6,29657,0,4,0
TuCan Mobile BETA,Education,4.5,10000,0,51,373,9,116742,1,3,0
IQ Test,Education,3.1,10000,0,0,1,6,652,0,0,0
Tegrity Mobile,Education,2.7,10000,0,51,311,9,109085,1,1,0
Erudit+,Education,4,50000,0,51,100,6,35819,0,1,0
IQ Test,Education,3.6,10000,0,92,170,6,91364,0,3,0
?? ?? ??? My Voca,Education,4,10000,0,51,5,3,14720,0,1,0
First Grade Kids Math Lite,Education,4.1,50000,0,0,38,3,9985,0,1,0
Second Grade Kids Math Lite,Education,4,10000,0,0,56,3,12855,0,1,0
?? ?? ?? ?? ???,Education,4.3,10000,0,51,18,6,12495,3,0,0
99 Names Of Allah (Bangla),Education,4.5,10000,0,92,148,6,77941,0,3,0
???????,Education,4,10000,0,51,69,6,16292,0,1,0
tehilim4u-2,Education,4.5,10000,0,50,41,6,10204,3,2,0
??? ???? ?? ???? ?? - ?????,Education,4.5,10000,0,50,153,9,54018,3,0,0
How To Draw Graffiti,Education,3.8,500000,0,51,2,6,265,2,0,0
Virginia Tech Tree ID,Education,3.8,100000,0,51,93,6,53946,0,2,0
?????? ????????? ???????,Education,4.2,100000,0,92,251,9,157895,1,1,0
JA Sensei - Learn Japanese,Education,4.6,500000,0,51,374,6,155327,0,2,0
General Knowledge (32000+Faqs),Education,4.2,100000,0,100,804,23,463745,3,1,0
SPEAKING  900,Education,3.6,100000,0,50,531,9,196790,4,5,0
???????II,Education,4.3,10000,0,51,4,6,6762,1,0,0
Cisco Binary Game - tablet,Education,2.2,10000,0,0,11,3,4373,0,1,0
IELTS listening & writing test,Education,4.3,10000,0,92,721,6,460532,0,3,0
"Ureka English 6,000",Education,4.1,100000,0,51,110,33,57021,1,1,0
Patente 2014 (gratis),Education,4.1,50000,0,92,145,6,66848,0,3,0
Duolingo: Learn Languages Free,Education,4.6,10000000,0,51,901,9,281450,1,4,0
TED,Education,4.5,5000000,0,51,642,12,246391,0,5,0
??? ????,Education,4.3,500000,0,50,116,12,39901,2,0,0
Bible Memory: Remember Me,Education,4.6,500000,0,92,581,9,397747,1,1,0
Sound Touch Lite,Education,4.1,500000,0,51,334,9,77465,3,4,0
Organic Chemistry Visualized,Education,3.9,50000,0,0,3,3,2376,0,0,0
Obenkyo,Education,4.7,500000,0,92,655,9,253404,0,3,0
????? ??? lite,Education,4.3,10000,0,51,17,3,10469,0,6,0
CCNANotes Free,Education,4,50000,0,51,25,3660,5836,0,0,0
TH-67 Creek -10 Cards,Education,4,10000,0,50,0,3,1487,0,0,0
Al-Mulk,Education,4.6,10000,0,0,161,6,88332,0,4,0
Baby Learns Pairs?by BabyBus,Education,3.8,100000,0,100,895,12,268215,0,5,0
Spanish English Dictionary,Education,4.2,1000000,0,51,75,3402,16767,0,1,0
Math Expert,Education,4.1,500000,0,0,26,3,9101,0,1,0
Words of Imam Ali,Education,4.6,10000,0,100,294,9,150540,4,2,0
Quiz Patente e Manuale LITE,Education,4.3,10000,0,0,66,6,8304,0,8,0
Channel 66,Education,4.7,10000,0,51,292,21,148816,2,2,0
ACTPhoto,Education,3.2,100000,0,51,53,9,12583,1,5,0
Italian English Dictionary,Education,4.2,50000,0,51,75,3402,16767,0,1,0
Speak English Like An American,Education,4.1,50000,0,50,376,33,152140,5,1,0
Ahsanul Qawaid - Learn Quran,Education,4.3,10000,0,51,101,6,42866,0,0,0
Math Pro Free,Education,3.8,10000,0,50,14,3,10095,0,0,0
Hz.Muhammed Hayati-Mekke,Education,4.7,100000,0,51,33,6,7958,0,1,0
Quiz Patente 2014 Free,Education,4.4,100000,0,100,639,6,238231,0,6,0
IELTS listening tests,Education,4.1,10000,0,100,1204,30,552314,0,3,0
Hazard Perception Test,Education,3.7,100000,0,51,164,6,79606,0,1,0
Kids Preschool Learning Games,Education,4,100000,0,92,529,9,178414,0,9,0
German English Dictionary,Education,4.2,100000,0,51,75,3402,16767,0,1,0
Jesus Loves Me,Education,4.5,10000,0,51,57,9,25353,0,0,0
Korean fun writeing!!,Education,4.2,100000,0,92,231,9,119342,2,2,0
???? ????,Education,4.4,100000,0,92,214,9,126534,2,3,0
???? ????,Education,4.2,100000,0,92,228,9,138141,2,3,0
lv3. EasyToLearn English 611,Education,4,50000,0,92,62,6,35677,3,4,0
??????? ???,Education,4.5,100000,0,51,139,3,16689,2,1,0
????????,Education,4.5,100000,0,51,139,3,16791,2,1,0
???????? ???,Education,4.5,100000,0,51,139,3,16729,2,1,0
????????,Education,4.4,100000,0,51,139,3,16589,2,1,0
[??]??? ??? ????,Education,4,100000,0,51,49,3,8752,2,1,0
English Urdu Dictionary,Education,4,10000,0,51,147,9,60077,1,2,0
Learn Korean with voice lite,Education,4,50000,0,92,604,9,314837,0,1,0
Mathemagica - Math School,Education,4,10000,0,0,354,12,113432,0,8,0
MOVING BOOKS! Jajajajan,Education,4.1,10000,0,51,233,12,80050,2,2,0
Kapu Forest,Education,4.5,10000,0,92,59,6,21671,0,8,0
Musical Games,Education,4.3,100000,0,50,15,6,4961,0,0,0
Dino Preschool Learning Games,Education,3.9,50000,0,92,225,9,55585,0,7,0
Aviation English Tests,Education,3.7,10000,0,51,419,15,146447,0,6,0
Earth Quiz the geo trivia game,Education,3.9,10000,0,51,69,3,20063,0,1,0
???????????. ????? ? ?????????,Education,4,10000,0,51,111,6,45520,0,2,0
6th Grade Friendzy,Education,3.7,10000,0,50,351,9,218424,2,0,0
Naver Dictionary - ?????,Education,4,1000000,0,51,724,6835,251531,0,4,0
Math Workout : 6th Grade,Education,3.4,10000,0,0,2,3,2334,0,1,0
Let's Go Karting by BabyBus,Education,3.8,500000,0,100,1054,12,343087,0,4,0
Daily Necessities by BabyBus,Education,3.8,500000,0,100,1151,12,516931,2,3,0
Baby Loves Salsa by BabyBus,Education,4.1,500000,0,100,1052,12,349108,0,4,0
My Kindergarten by BabyBus,Education,3.8,500000,0,100,895,12,268215,0,5,0
Clothing Quality by BabyBus,Education,3.8,500000,0,100,1054,12,350664,0,4,0
My Little Gourmet-BabyBus,Education,3.7,500000,0,100,1142,12,338897,2,7,0
Baby's Health by BabyBus,Education,3.9,500000,0,100,1151,12,516136,2,3,0
Color Mixing by BabyBus,Education,3.9,1000000,0,100,1056,12,352733,0,4,0
My Baby Chef by BabyBus,Education,3.9,500000,0,100,1054,12,351906,0,4,0
Baby's Hospital by BabyBus,Education,3.9,1000000,0,100,1054,15,352961,0,4,0
Spelling in beeld Lite,Education,2.5,10000,0,92,85,9,31558,0,11,0
?????,Education,4.3,10000,0,0,96,6,44503,8,0,0
???? ?? ????,Education,4,100000,0,92,1575,18,705077,6,2,0
[??????]???? ????,Education,4.2,10000,0,50,0,6,1707,2,0,0
Animal Sounds for Baby,Education,4,1000000,0,92,85,9,31389,0,12,0
GRE Word Power,Education,4,10000,0,0,69,6,41115,0,3,0
Q-Net ??(??? ?? ?),Education,3.7,500000,0,51,577,6,160604,7,4,0
Nursery Rhymes Vol 3,Education,4.2,50000,0,92,0,6,1707,3,0,0
Sticker Puzzles by BabyBus,Education,3.8,100000,0,100,1151,12,515319,2,3,0
My ABCs by BabyBus,Education,3.9,1000000,0,100,1238,12,553779,0,4,0
Preschool Learning Games Kids?,Education,3.9,100000,0,92,59,6,21671,0,9,0
Squla Junior App for K-1,Education,3.1,50000,0,92,108,9,41238,0,9,0
Toddler's Playroom,Education,3.5,10000,0,51,106,6,24900,0,4,0
100 Vehicles Words for Babies,Education,3.8,100000,0,92,260,12,65905,0,9,0
Primary Mathematics,Education,3.7,10000,0,92,102,6,66493,0,1,0
KidsWorld: safe place for kids,Education,4.6,100000,0,51,1491,16,486717,0,3,0
Pico Matematica,Education,4.1,10000,0,51,18,3,4653,0,0,0
Monkey Write ? Learn Chinese,Education,3.9,100000,0,51,215,9,96808,0,7,0
Marbel Wirid & Dzikir,Education,4.3,10000,0,92,209,6,103311,0,7,0
JLPT?????N3?1?,Education,4.7,10000,0,51,23,6,9890,1,1,0
?????,Education,4.4,10000,0,51,582,12,173384,1,2,0
????? ?????? ???????,Education,4.4,10000,0,51,471,15,157974,0,1,0
Locker for Study,Education,3.5,10000,0,51,146,6,61671,0,2,0
KPSS ?nk?lap Tarihi Kodlamalar,Education,3.8,10000,0,51,208,6,82998,0,3,0
go41c,Education,4.7,10000,0,0,3,6,993,1,0,0
400 Crazy English,Education,3.7,10000,0,92,128,9,69248,1,2,0
Diwan Dictionary,Education,4.3,10000,0,92,50,6,18841,0,9,0
"Equation Solver (System, 3&2)",Education,3.3,10000,0,51,20,5111,7410,0,0,0
?? ????,Education,3.9,500000,0,51,113,15,36621,0,2,0
KPSS Geri Say?m(Lisans),Education,3.8,10000,0,92,641,6,354165,0,2,0
YGS Geri Say?m,Education,3.7,50000,0,92,641,6,354167,0,2,0
1+1 Math for Kids,Education,3.7,100000,0,92,147,9,75260,0,1,0
Gato con Botas,Education,4.2,10000,0,51,745,12,319044,1,4,0
Learn English,Education,4.3,10000,0,51,59,6,8444,0,6,0
AraBoard Player,Education,4.2,10000,0,92,3,9,2572,2,0,0
Multiplication Table Game,Education,3.7,50000,0,51,164,3,77173,2,1,0
"Alphabets, Counting and Colors",Education,3.7,100000,0,92,288,9,132683,0,7,0
English Picture Dictionary 16,Education,4.2,10000,0,92,259,6,181057,1,2,0
English Picture Dictionary 22,Education,4.5,10000,0,50,110,3679,45257,3,2,0
English Picture Dictionary 13,Education,4.2,10000,0,92,259,6,181153,1,2,0
English Picture Dictionary 23,Education,4.4,10000,0,92,217,6,91104,1,2,0
English Picture Dictionary 20,Education,4.5,10000,0,92,259,6,179942,1,2,0
English Picture Dictionary 14,Education,4.5,10000,0,92,259,6,180925,1,2,0
English Picture Dictionary 15,Education,4.5,10000,0,92,259,6,181165,1,2,0
English Picture Dictionary 18,Education,4.7,10000,0,92,259,6,181223,1,2,0
English Picture Dictionary 24,Education,4.6,10000,0,92,217,6,91242,1,2,0
English Picture Dictionary 12,Education,4.4,10000,0,92,259,6,181673,1,2,0
English Picture Dictionary 10,Education,4.5,10000,0,92,260,6,181007,1,2,0
English Picture Dictionary 11,Education,4.6,10000,0,92,259,6,181049,1,2,0
English Picture Dictionary 7,Education,4.5,10000,0,92,248,6,172734,1,2,0
English Picture Dictionary 6,Education,4.4,10000,0,92,291,9,203341,0,3,0
English Picture Dictionary 4,Education,4.4,10000,0,92,302,9,212576,0,3,0
English Picture Dictionary 5,Education,4.4,10000,0,92,291,9,203003,0,3,0
English Picture Dictionary 3,Education,4.5,10000,0,92,302,9,212329,0,3,0
English Picture Dictionary 2,Education,4.4,10000,0,92,302,9,212566,0,3,0
VTU Syllabus,Education,4.5,10000,0,92,420,6,322598,0,3,0
Magical Music Box - Lite,Education,4.1,100000,0,50,260,12,64937,0,10,0
Tizzy Seasons Lite for Kids,Education,3.8,100000,0,51,270,12,51678,0,4,0
Chinese Numbers Match Free,Education,4.1,10000,0,0,57,6,13709,0,1,0
Nursery Rhymes For Kids,Education,3.9,100000,0,92,105,6,34885,0,7,0
Indie bix,Education,4.1,10000,0,51,250,9,110774,0,3,0
Islamic and kids stories,Education,4.3,100000,0,51,40,3,6694,0,1,0
Testy Edukacyjne - TEEDU,Education,4.3,50000,0,92,418,9,286641,0,1,0
Math Workout : 4th Grade,Education,3.7,10000,0,51,47,3,13999,0,1,0
Learn Math 4th Grade,Education,3.8,10000,0,51,1328,15,308835,0,11,0
4th Grade Friendzy,Education,3.7,10000,0,50,350,9,218460,2,0,0
History Exam: India Kingdom,Education,4.1,10000,0,50,101,6,31765,1,3,0
Korean Conversation MasterPRO,Education,4,100000,0,92,448,15,162820,1,1,0
Spanish Baby Flashcards,Education,3.7,100000,0,51,274,6,97617,1,5,0
Baby Flashcards for Kids,Education,4.2,500000,0,51,187,6,55757,1,5,0
"???????,??,??,??,?????,???,???",Education,4.7,100000,0,53,577,12,139934,10,2,0
KEEP CALM ENGLISH,Education,2.8,10000,0,51,94,6,22941,0,4,0
PopVote ????,Education,4.5,100000,0,51,546,15,189221,4,3,0
GTU MOBILE APPLICATION,Education,4,10000,0,51,29,3,9448,3,0,0
Dolch Sight Words Flashcards,Education,4.1,50000,0,51,32,3679,10733,0,0,0
English Khmer in use,Education,4.2,50000,0,92,143,9,56904,2,4,0
????????? ??2? ???????? 302,Education,3.3,10000,0,92,0,3,1487,1,0,0
Islam - 30 Facts,Education,4.7,50000,0,0,4,3,4241,0,1,0
??????????,Education,3.8,10000,0,92,368,15,141508,0,2,0
Little Tooth's Fairytale,Education,3.6,10000,0,92,156,9,93751,0,11,0
Dr. Panda's Restaurant - Free,Education,3.9,1000000,0,51,103,6,15331,0,7,0
My Class Schedule: Timetable,Education,4.2,500000,0,92,435,15,146805,0,2,0
Word Learn Dictionary,Education,4.5,10000,0,51,268,77314,77934,1,3,0
Hiragana - Learn Japanese,Education,4.5,100000,0,0,65,6,17602,0,4,0
Learn Math 3rd grade - Mondiso,Education,3.4,10000,0,51,488,12,132485,0,8,0
Learn Math 2nd grade - Mondiso,Education,3.7,10000,0,51,488,12,132485,0,8,0
Learn Math 1st grade - Mondiso,Education,3.3,10000,0,51,488,12,132485,0,8,0
English kids songs,Education,3.4,10000,0,100,163,9,76254,4,1,0
Preschool Learning Games Kids.,Education,4,100000,0,0,365,15,115578,0,10,0
(???) YBM CNNez,Education,3.9,10000,0,51,90,6,33389,0,5,0
Addition?Subtraction Free,Education,3.9,10000,0,0,38,6,10348,0,2,0
???? ??? 3? : Lite,Education,4.2,500000,0,51,56,9,26821,2,1,0
Learn Math 3th Grade,Education,3.2,10000,0,51,1761,15,491156,1,7,0
"??? VOD 1? (?? 1, 01 ~ 03?)",Education,3.4,10000,0,92,489,12,314639,1,5,0
?? ????,Education,4.3,10000,0,51,98,6,15356,0,7,0
Letters Numbers Colors Shapes,Education,3.8,10000,0,51,158,9,63096,0,3,0
Our Body by BabyBus,Education,3.8,500000,0,100,1085,12,332548,2,7,0
Fruits by BabyBus,Education,4.1,500000,0,100,1151,12,514954,2,3,0
Transport by BabyBus,Education,4,500000,0,100,1054,12,348471,0,4,0
Animals by BabyBus,Education,4,500000,0,100,1069,12,344772,0,4,0
Ray Optics,Education,4.2,10000,0,0,150,6,48721,0,1,0
Lord Of Dicts,Education,4.2,10000,0,92,339,9,110451,1,1,0
Software Testing Concepts,Education,4,10000,0,51,56,9,18102,1,1,0
Shamela books Library,Education,4.6,100000,0,51,151,6,66052,0,1,0
TodoTest: Test de conducir,Education,4.2,500000,0,92,115,6,54047,0,1,0
Current Affairs 2014 Latest,Education,3.8,10000,0,51,163,9,54460,0,6,0
Master Algebra Lite,Education,3.6,10000,0,51,122,6,39726,0,2,0
Dinosaur Park Math Lite,Education,3.8,50000,0,92,59,6,22227,0,10,0
JW Song Book,Education,4.6,500000,0,51,90,6,51033,0,2,0
Toddler numbers 123 & counting,Education,3.6,50000,0,51,114,6,39315,0,2,0
Baby classical Mozart Music,Education,3.9,50000,0,50,116,9,54943,0,2,0
Cars n Trucks Coloring Book,Education,4.1,100000,0,51,130,6,48332,0,2,0
Chemical Equation Balancer,Education,4,100000,0,0,16,3,1272,0,1,0
???????????? Balance Chemical,Education,4.6,10000,0,0,312,18,201071,0,3,0
Free HSK Chinese WordMatch,Education,3.3,10000,0,51,632,15,257348,0,3,0
???? ??????? ?????,Education,4.6,10000,0,50,327,9,86321,1,9,0
??????,Education,4.1,10000,0,50,193,12,74781,0,9,0
???? ??? ??? ?????,Education,4.3,50000,0,51,54,6,29587,4,1,0
????? ??????? ?????? ? ??????,Education,4.4,100000,0,51,92,6,47465,0,1,0
ENGLISH SPEAKING  900,Education,3.6,100000,0,50,531,9,196790,4,5,0
GK hindi general knowledge,Education,4.1,100000,0,51,243,6,83232,0,0,0
Nota 10 Enem,Education,4.4,100000,0,51,288,6,134205,0,3,0
"Java, C, C++ & Other Programs",Education,4.2,500000,0,92,1582,18,761509,0,10,0
yHomework - Math Solver,Education,4.1,1000000,0,51,727,15,188053,0,9,0
Duolingo: Learn Languages Free,Education,4.6,10000000,0,51,959,9,285406,0,9,0
Bangla 2 English Dictionary,Education,4.2,500000,0,50,173,6,57586,1,3,0
English for kids learning free,Education,3.9,1000000,0,51,47,6,11781,0,2,0
Hazard Perception Test,Education,3.7,100000,0,51,164,6,79606,0,1,0
Learn Photoshop,Education,3.7,100000,0,51,0,3,310,0,0,0
iCard English,Education,4.6,10000,0,51,480,12,230435,4,5,0
iGeology,Education,4.4,10000,0,51,77,12,35355,1,1,0
Basic HTML,Education,4.1,50000,0,51,41,3,10012,0,9,0
SGApp - SGA PUC Minas,Education,3.9,10000,0,92,510,12,364333,1,4,0
??IA??????~???~,Education,3.6,10000,0,0,332,15,106685,0,9,0
???????????? ??????????,Education,4.2,10000,0,92,81,6,40372,0,1,0
????600?1,Education,4,10000,0,50,59,6,22696,1,2,0
600 tu vung toeic,Education,4.6,10000,0,92,853,6,511454,1,3,0
Cev?en-Ål Kebir (Cevsen Duasi),Education,4.1,50000,0,51,67,9,15432,1,2,0
C++ Programs (Cpp Solutions),Education,3.7,100000,0,100,132,6,172056,2,1,0
Complete C Programs Reference,Education,3.9,100000,0,92,128,6,172253,1,1,0
Dr. Panda?s Handyman - Free,Education,3.9,1000000,0,51,212,6,43750,0,5,0
Puzzle cu R??u?ca,Education,4.3,10000,0,92,117,9,43388,0,7,0
Curtea Animalelor,Education,4.4,10000,0,92,117,6,40373,0,7,0
Learn Spanish English for Kids,Education,4,100000,0,92,552,16,203410,1,6,0
Plants,Education,3.3,10000,0,51,23,6,12355,0,0,0
Animal Sounds & Pictures Kids,Education,4.1,100000,0,51,124,9,30395,0,3,0
Risale-i Nur KÅtÅphanesi,Education,4.7,50000,0,51,631,15,295522,0,2,0
Statistics Quick ReferenceFree,Education,4.2,100000,0,51,20,3679,6972,0,0,0
Bengali to English Translator,Education,4,10000,0,92,176,6,112603,0,0,0
Naver Global Phrase-??? ?????,Education,4.5,1000000,0,51,692,6838,234710,2,4,0
JÑgarexamen Lite,Education,4.2,10000,0,51,61,6,34208,1,2,0
Counting & Addition Kids Games,Education,3.7,50000,0,92,514,9,175512,0,9,0
Learn English Kids Languages,Education,3.8,500000,0,92,464,15,160182,1,6,0
Fifth Grade Kids Math GuruLite,Education,3.5,10000,0,51,215,9,103807,0,1,0
Fish World Free,Education,3.8,10000,0,0,63,6,36131,0,2,0
YGS Cepte,Education,3.7,100000,0,51,211,3,20527,0,2,0
Mobile Mason,Education,3.7,10000,0,50,326,6,161988,2,3,0
Brain Teasers,Education,3.7,10000,0,51,160,3,47817,1,6,0
GMAT ToolKit,Education,4,10000,0,51,26,3,12057,0,2,0
HP Bisa Ngomong,Education,4.2,50000,0,0,0,6,302,0,0,0
Learn Hungarian - Fabulo,Education,4.3,10000,0,92,79,9,24784,0,10,0
"??? VOD 4? (?? 1, 40~43?)",Education,4.4,100000,0,95,895,6,483848,0,10,0
CivilEnggQAs,Education,4,10000,0,51,77,9,27991,0,1,0
Kids Handwriting Grade 1 HWT,Education,3.9,50000,0,51,92,3679,36425,0,3,0
Animal Piano,Education,3.7,10000,0,51,127,9,21757,0,3,0
Kids Animal Piano,Education,3.7,10000,0,92,82,9,42769,0,1,0
TED - Official Videos Player,Education,3.9,10000,0,92,601,6,368428,3,4,0
Cerc Triunghi P?trat!,Education,4.4,10000,0,92,117,9,43388,0,7,0
Belajar Membaca (Malay) - Lite,Education,4.1,10000,0,92,54,6,19788,0,7,0
Night and Day - BabyBus,Education,3.7,100000,0,100,1638,18,682199,8,2,0
Moon Explorer,Education,3.7,100000,0,100,1151,12,516534,2,3,0
Let's Rock by BabyBus,Education,4.1,500000,0,100,1150,12,513542,2,3,0
Mathway,Education,4.1,1000000,0,51,2,21,8409,2,0,0
Torat Eretz Israel (hebrew),Education,4.7,10000,0,51,9,6,4501,0,0,0
How To Play Trumpet,Education,4,10000,0,51,119,6,44406,0,1,0
Kids Nursery Rhymes Vol 2,Education,3.8,10000,0,100,609,12,370156,0,3,0
Kids Nursery Rhymes-Kids Games,Education,4.1,10000,0,100,327,9,272906,4,1,0
B?ng ch? c†i,Education,4.3,10000,0,92,118,12,49669,0,3,0
Spacecraft 3D,Education,4.2,50000,0,51,326,9,73022,0,2,0
???? ?? ?? ???? ????? - ?????,Education,4.7,50000,0,51,225,9,99176,3,2,0
??? ????1-????BabyBus,Education,3.5,10000,0,100,813,12,254936,0,3,0
Kids Pedia - ColorMagician,Education,3.7,10000,0,92,422,9,147870,0,8,0
Hindi Kids Story By Pari #1,Education,4.4,50000,0,50,54,3384,25817,0,3,0
ABC Bubbles - English. Lite,Education,3.9,50000,0,92,147,9,83632,0,4,0
Dr. Panda's Daycare - Free,Education,3.9,1000000,0,51,52,6,8918,0,6,0
Learners Test Free - AU DKT,Education,3.7,50000,0,51,193,6,31802,1,2,0
WebKresz Aut¢soknak LITE,Education,4,50000,0,92,307,12,141791,0,1,0
Rules of the Road Lite,Education,4.2,10000,0,0,1,3,2299,1,0,0
Learn to Multiply lite,Education,3.4,10000,0,51,32,3679,7356,0,0,0
?25??????????,Education,4.2,10000,0,51,178,12,57404,0,2,0
Tablice Maturalne - Chemia,Education,4.3,10000,0,0,0,3,505,0,0,0
Elements - Periodic Table,Education,4.2,100000,0,92,128,6,172209,0,1,0
2014 ?????? 24? ???? 1??,Education,3.3,10000,0,51,25,6,5629,0,1,0
2014 ?????? 24? ???? 2??,Education,3.2,10000,0,51,25,6,5629,0,1,0
2014 ?????? 24? ???? 1??,Education,3.4,10000,0,51,25,6,5634,0,1,0
2014 ?????? 24? ???? 3??,Education,3.6,10000,0,51,25,6,5629,0,1,0
Learn Languages: Rosetta Stone,Education,4.5,1000000,0,92,686,167,406247,2,7,0
Learning Letters Puppy,Education,4.2,500000,0,92,59,9,22572,0,10,0
Sight Word Scholar,Education,3.9,10000,0,0,1,3,1234,0,1,0
Vessel Lights,Education,4.4,50000,0,0,55,6,31449,0,3,0
Ramadan Dua,Education,4.5,10000,0,51,56,6,14193,0,1,0
Matrix Calculator,Education,4.5,10000,0,0,170,6,96957,0,5,0
Learn Speak Korean,Education,4.4,10000,0,100,597,6,219768,3,2,0
TOEIC Daily,Education,4.5,100000,0,50,197,9,62123,3,3,0
????? - TOEIC ?????? ???? ????,Education,4.3,500000,0,51,319,18,138746,0,8,0
Complete Periodic Table,Education,4.1,10000,0,92,126,6,68407,0,1,0
Trigonometry Calculator,Education,3.7,10000,0,51,1324,15,307036,0,11,0
(???) CNN????,Education,3.4,10000,0,51,119,9,53141,0,5,0
Learning to Draw is Fun LITE,Education,3.3,100000,0,0,1,3,2138,0,3,0
CPA Flashcards,Education,4.3,10000,0,92,703,9,329804,1,3,0
LIFE Leadership,Education,4.8,10000,0,51,474,15,183210,0,3,0
Bita e os Animais - Pelos Ares,Education,4.3,10000,0,51,52,6,37384,0,2,0
Puzzle For Toddlers -Kids Game,Education,4,10000,0,51,182,6,53160,1,2,0
???? ?? ???,Education,4,50000,0,51,155,12,59742,6,1,0
??? ??? ??1: 1~2? Lite,Education,4,100000,0,51,58,9,26435,2,1,0
???? ?? ??1: Lite,Education,4.1,100000,0,51,58,9,26056,2,1,0
Computer Science MCQ,Education,4.1,10000,0,92,388,6,300958,0,1,0
Programming Assessment,Education,3.9,10000,0,92,230,6,86502,1,4,0
????? ???? ??????,Education,4.4,10000,0,0,2,6,1394,0,1,0
Intel 8085 Simulator,Education,4.2,10000,0,0,71,6,41057,0,3,0
Multiplication Tutor,Education,4.2,50000,0,0,0,3,4788,2,1,0
School A to Z,Education,4,50000,0,51,314,6,135389,0,2,0
???????.???????,Education,3.6,50000,0,0,53,6,29317,0,2,0
Inglàs Online English Podcast,Education,4.4,10000,0,51,179,9,65497,0,2,0
Jalaga,Education,4.4,10000,0,51,49,3,13685,0,0,0
TOEFL????,Education,3.9,10000,0,51,37,3,11917,0,2,0
??????,Education,4.1,10000,0,51,37,3,11917,0,2,0
??????8000?,Education,4.2,10000,0,51,37,3,11916,0,2,0
Kids Maths,Education,4.1,10000,0,51,37,6,9393,0,1,0
Water Coloring Books,Education,3.7,50000,0,51,91,5117,30319,0,3,0
Paramount Coaching,Education,4.3,10000,0,50,298,9,194594,4,2,0
Fun Math Tricks Lite,Education,3.9,1000000,0,51,66,3,17271,0,1,0
Learn Spanish Deluxe,Education,3.5,50000,0,51,258,12,59781,0,6,0
Hajj and Umrah,Education,4.8,10000,0,51,56,6,20514,1,1,0
Window XP Quick Reference,Education,3.9,10000,0,50,1255,6,33442,4,2,0
Learn Japanese N2(Quiz),Education,4.3,10000,0,92,723,18,442729,0,2,0
Virginia Tech Tree ID,Education,3.9,100000,0,51,94,6,54125,0,2,0
TuCan Mobile BETA,Education,4.5,10000,0,51,462,9,172476,0,6,0
YDS Kelime Kelibu,Education,4.4,10000,0,51,64,6,38104,1,1,0
??? ??? ???? - ?? ?? ???? ??,Education,4.3,50000,0,92,NULL,NULL,NULL,1,2,0
EBS ????,Education,3.7,1000000,0,51,395,12,120758,4,3,0
Exercises primary school,Education,4.1,10000,0,0,302,9,69665,0,5,0
Easy English Conversations,Education,4.1,10000,0,51,NULL,NULL,NULL,4,2,0
What's Different - Odd One Out,Education,4.1,100000,0,50,260,12,65899,0,8,0
iSeismometer,Education,3.9,10000,0,0,0,3,740,0,0,0
???????750,Education,4,100000,0,51,45,6,26404,1,1,0
Channel 66,Education,4.7,10000,0,51,NULL,NULL,NULL,2,2,0
Learn Hausa,Education,3.9,10000,0,51,0,6,1642,0,0,0
Educational Games for Kids 4,Education,3.9,100000,0,51,334,12,110108,1,7,0
Phrasal verbs,Education,4.1,10000,0,92,NULL,NULL,NULL,0,1,0
World Wide English,Education,3.9,10000,0,51,NULL,NULL,NULL,0,1,0
A+ ITestYou: Math Worksheets,Education,4.2,10000,0,51,NULL,NULL,NULL,0,1,0
Risale-i Nur Vecizeler Widget,Education,4.3,10000,0,0,2,6,256,0,0,0
???? ????-4(????),Education,4.1,10000,0,100,168,9,70308,5,2,0
enTeacher - Learn English,Education,4.3,500000,0,92,541,6,354984,0,4,0
TINY TWIN BEARS' Paint Book,Education,3.7,10000,0,92,NULL,NULL,NULL,3,4,0
My Little Gourmet-BabyBus,Education,3.7,500000,0,100,NULL,NULL,NULL,8,2,0
??-?????,Education,4.1,100000,0,50,1,3,123,15,0,0
Statistics Tutor,Education,3.9,10000,0,51,58,6,16368,0,1,0
Learn German with Bubble Bee,Education,4.2,10000,0,51,50,12,23399,0,1,0
Ryan Parent Portal,Education,3.9,10000,0,92,NULL,NULL,NULL,0,1,0
Droid iZoo,Education,3.5,10000,0,92,89,6,145612,0,2,0
????//?????? ??? ?????? ?????,Education,4.7,1000000,0,92,531,9,239892,0,1,0
IELTS PREP,Education,3.5,10000,0,51,616,15,13205,2,2,0
CSAT UPSC Prep,Education,4,50000,0,51,844,39887,44605,2,3,0
Fourth Grade Math Guru Lite,Education,3.1,10000,0,51,216,9,98429,0,1,0
