Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,JLINT_LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
2,Weather,4.1,10000,2890,12,0.0015504,5549,3834,741,1,3,2,0,137660,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,100
2,Transportation,4.7,1000,22,3,0.0184645,28,3,1,6,2,3,0,66586,0,0,0,0,0,0,0,0,0,0,3,4,1,1,2,9,0,0,0,1,51.11111111
2,Media & Video,3.1,50000,1565,6,0.0011795,0,0,0,0,2,2,0,75165,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,News & Magazines,3.7,5000,878,12,0.0025085,1276,630,234,0,3,2,4,31023,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Productivity,4.3,1000000,880,9,0.0027625,1274,528,193,7,3,7,3,4313,1,0,0,1,0,0,0,0,0,0,7,12,0,1,2,14,0,0,0,2,52.22222222
2,Comics,4.8,5000,61,9,0.0030598,58,44,20,0,2,5,9,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
2,Music & Audio,4.3,1000,1179,41338,0.0030853,1598,592,232,0,6,2,3,11987,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Music & Audio,4.7,50000,566,12,0.0026519,754,316,135,3,2,2,3,31846,0,0,1,1,0,0,0,0,0,0,2,5,0,1,0,3,1,0,0,0,51.11111111
2,Tools,4.3,10000,195,6,0.0027354,0,0,0,0,4,2,0,117297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Shopping,3.8,10000,43,3,0.0074184,0,0,0,0,0,0,0,125931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Education,4,50000,145,9,0.0017277,192,95,25,0,1,5,6,4124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Personalization,4.5,10000,74,5095,0.0034209,73,14,4,0,0,2,2,4233,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Shopping,4.1,100000,309,6,0.002332,394,192,83,0,2,2,0,136890,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Card,4.1,1000000,1909,15,0.0028235,2939,1433,470,6,4,2,0,66543,1,1,1,1,0,0,0,0,0,0,7,8,2,1,3,13,0,0,1,1,83.33333333
2,Medical,4.5,50000,1401,9,0.0020525,2205,1186,393,0,1,5,0,54087,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Lifestyle,4.6,5000000,5640,9,0.0019965,10795,7360,1441,0,9,2,0,132382,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Tools,3.8,10000,468,15,0.0022667,753,300,124,9,4,2,0,48658,0,1,1,1,0,0,0,0,0,0,6,4,1,1,3,14,3,0,0,1,100
2,Puzzle,3.4,100000,1108,15,0.0036232,0,0,0,0,8,3,0,77566,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Puzzle,3.4,10000,11,3,0,0,0,0,0,0,2,0,127531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2,Personalization,4.5,1000,1882,9,0.0022454,3346,1907,494,0,3,2,6,4180,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Tools,4.4,1000,105,6,0.0044536,97,17,8,1,1,2,3,3882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Action,3.9,50000,393,49173,0.0034576,636,122,51,0,2,2,0,66980,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
2,Role Playing,3.7,50000,668,9,0.0024493,957,400,155,0,2,2,20,18856,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Lifestyle,4.3,1000000,1651,15,0.0032879,0,0,0,0,4,2,0,123970,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Business,4.1,10000,13,3,0.0017544,0,0,0,0,0,2,0,126663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Action,4.2,500000,870,15,0.002577,1207,456,188,1,3,2,7,16243,1,0,1,1,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,0,51.11111111
2,Travel & Local,4,5000000,748,6,0.0038782,691,406,111,2,2,4,9,18361,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,1,51.11111111
2,Puzzle,4.4,1000,541,12,0.0019283,0,0,0,0,1,2,0,118611,0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,92
2,Social,4.1,5000000,4463,9,0.0023509,8661,5157,1204,0,3,7,11,17749,0,1,1,1,0,0,0,0,0,0,4,4,0,1,0,6,0,0,1,1,100
2,Health & Fitness,3.2,1000,2667,9,0.0024783,0,0,0,2,2,3,0,118648,0,1,0,1,0,0,0,0,0,0,2,4,0,1,0,7,0,0,0,1,50
2,News & Magazines,3.6,1000,1692,12,0.003811,2230,751,289,2,1,3,0,65799,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
2,Travel & Local,4.2,10000,464,9,0.002746,734,207,89,1,6,2,5,11997,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,2,100
2,Adventure,4.1,10000,1404,12,0.0031675,2014,766,300,1,4,2,9,30329,1,1,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,100
2,Tools,4.4,1000,593,15,0.0025683,0,0,0,0,1,0,0,94790,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Travel & Local,3,1000,429,5117,0.0030336,0,0,0,1,0,2,0,72313,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Communication,3.4,100000,192,9,0.0037864,0,0,0,0,0,2,0,75695,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Personalization,4.1,5000,700,6,0.0020456,891,314,131,0,6,2,2,11873,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Card,4.1,10000,258,3,0.0026367,0,0,0,0,1,2,0,121477,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Casino,3.9,100000,181,3378,0.0046022,216,69,28,0,0,2,3,13450,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Libraries & Demo,4.8,10000,2140,9,0.0023398,0,0,0,6,5,5,0,124431,0,1,1,1,0,0,0,0,0,0,4,5,0,1,0,7,0,0,0,2,100
2,Entertainment,4.1,100000,71,5111,0.0026316,85,13,3,1,1,2,6,30307,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Puzzle,4.3,100000,2978,9,0.0026217,4353,1767,654,0,5,2,9,20334,1,1,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,100
2,Music & Audio,4,5000,612,6,0.0021871,857,381,144,0,1,2,3,32393,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Music & Audio,4.4,1000,675,9,0.0036199,860,298,121,1,1,5,0,133596,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,50
2,Tools,3.6,5000,847,12,0.0023466,0,0,0,0,1,2,0,125081,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,1,0,51.11111111
2,Sports,3.6,1000,13,3,0,14,9,4,0,0,3,0,68950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Photography,3.5,100000,770,9,0.0020073,0,0,0,0,2,2,0,122552,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Personalization,4.4,100000,15,3,0.0011455,23,10,5,0,0,0,4,19987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Racing,3.7,500000,195,6,0.0044628,0,0,0,4,1,2,0,117955,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
2,Tools,3.8,10000,61,3660,0.0041653,0,0,0,0,0,2,0,127983,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Entertainment,4.4,1000000,991,12,0.002555,1485,535,221,1,2,5,9,26074,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,92
2,Tools,3.9,100000,25,3,0.0042306,19,0,0,1,0,2,1,6322,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0
2,Simulation,3.6,500000,1680,9,0.001387,0,0,0,0,4,2,0,91777,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Productivity,4,1000,64,6,0.0011109,140,22,10,0,0,5,13,746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Health & Fitness,4.1,1000,15,3,0.0012626,0,0,0,0,0,2,0,106325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Personalization,4.2,100000,186,3381,0.0025285,0,0,0,0,0,4,0,121532,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Business,4,5000,6141,15,0.0027526,0,0,0,1,3,2,0,71928,1,1,1,1,0,0,0,0,0,0,2,4,0,1,0,5,0,0,0,0,51.11111111
2,Entertainment,3.9,10000,1608,6,0.0011865,0,0,0,2,2,2,0,106912,0,1,1,1,0,0,0,0,0,0,1,5,0,1,0,5,0,0,0,0,92
2,Education,4.1,10000,4757,33,0.0022065,9020,4619,1245,0,6,6,0,55537,1,1,1,1,0,0,0,0,0,0,4,2,0,1,0,5,0,0,1,2,100
2,Tools,3.7,500000,423,6,0.0014414,0,0,0,0,0,2,0,126901,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,92
2,Productivity,4.8,1000,13,6,0,5,2,1,0,0,2,3,5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,News & Magazines,3.6,100000,4871,12,0.0020628,9508,6792,1259,1,2,2,0,137661,0,1,1,1,0,0,0,0,0,0,2,6,0,1,0,2,0,0,1,1,92
2,Education,3.7,10000,165,3,0.0030337,174,47,21,0,0,2,8,3392,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,0,51.11111111
2,News & Magazines,4.1,1000,76,3,0.0017705,127,43,18,3,2,2,1,29167,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,0,51.11111111
2,Casino,3.4,50000,443,6,0.0034361,0,0,0,0,10,2,0,118638,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Board,4,10000,3100,18,0.0025778,4780,2314,623,1,7,3,1,20672,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,2,0,0,1,0,92
2,Music & Audio,4.2,100000,2868,15,0.0012932,0,0,0,0,3,2,0,118156,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Health & Fitness,4.2,1000,776,6,0.0018245,0,0,0,0,3,2,0,85377,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Action,4.5,1000,2291,12,0.0031241,3926,1891,641,3,2,5,0,50102,1,0,1,1,0,0,0,0,0,0,2,4,0,1,0,5,0,0,0,0,50
2,Entertainment,3.9,10000,36,6,0.0003827,12,4,2,3,0,2,5,23034,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,92
2,Education,4.4,100000,6973,27,0.0027475,10459,5658,1764,2,2,5,11,6651,1,1,1,1,0,0,0,0,0,0,3,4,0,1,0,5,0,0,1,0,92
2,Sports,4.2,1000,451,12,0.0019921,598,197,76,0,1,2,0,133690,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Personalization,4.6,1000,2211,21,0.0031012,3465,1598,495,1,8,5,0,54714,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,6,0,0,1,0,51.11111111
2,Arcade,3.2,5000,171,6,0.0029085,271,97,43,2,1,2,0,66930,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,51.11111111
2,Entertainment,3.6,10000,1851,18,0.0025034,0,0,0,0,3,2,0,119907,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
2,Media & Video,3.5,1000,57,3660,0.0043156,58,6,2,0,1,2,4,10833,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4,500000,747,9,0.0028265,974,342,125,0,3,2,8,2150,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Shopping,4.4,100000,3044,17,0.0013606,0,0,0,4,1,5,0,75821,0,1,1,1,0,0,0,0,0,0,3,2,1,1,1,7,0,0,0,1,100
2,Puzzle,4,50000,3957,6,0.0018475,8739,5762,1123,0,5,2,5,19802,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Entertainment,4.1,5000,113,6,0.0038086,0,0,0,0,0,2,0,106309,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Music & Audio,3.4,1000,1179,41338,0.0030815,0,0,0,0,6,2,0,123674,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Strategy,4.2,5000000,957,9,0.002935,1453,489,201,0,2,2,16,13558,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,News & Magazines,4,1000,613,6,0.002179,869,388,146,0,1,2,9,2327,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Adventure,4.8,10000,395,6,0.0032023,680,159,67,0,7,2,1,26982,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Music & Audio,4.3,1000,1125,12,0.0010089,2963,2247,365,2,1,2,14,6723,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,1,0,51.11111111
2,Shopping,4.7,1000,1428,24,0.0024593,0,0,0,0,5,3,0,102805,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.1,10000,239,9,0.0045211,206,72,25,0,0,2,9,3958,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,News & Magazines,3.3,50000,2700,21,0.0025548,4000,1616,540,10,3,4,22,4118,1,0,1,1,0,0,0,0,0,0,6,17,0,3,0,16,1,0,0,3,51.76470588
2,Health & Fitness,3.5,1000,1055,9,0.0030656,1701,784,185,2,1,2,37,18692,0,1,1,1,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,1,100
2,Music & Audio,3.8,1000,1179,41338,0.0030864,0,0,0,0,6,2,0,123660,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.2,10000,88,4971,0.0037396,0,0,0,1,0,2,0,125941,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,50
2,Finance,4.1,5000,1776,9,0.0013879,3127,1918,367,1,2,2,0,135786,0,0,1,1,0,0,0,0,0,0,4,1,0,1,0,6,0,0,0,2,50
2,News & Magazines,4,50000,2478,9,0.0012692,0,0,0,0,3,2,0,104768,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Tools,3.7,10000,115,6,0,117,96,17,2,1,2,9,30898,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Lifestyle,4,50000,239,5179,0.0018345,0,0,0,1,0,2,0,75276,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,51.11111111
2,Entertainment,4.3,10000,3832,9,0.0014839,0,0,0,3,1,2,0,101842,0,1,1,1,0,0,0,0,0,0,2,5,0,1,0,3,0,0,1,0,92
2,Word,4.3,10000000,6842,15,0.0034463,8218,2539,928,12,0,5,5,44,1,1,1,1,0,0,0,0,0,0,4,5,1,1,1,9,0,0,1,1,95
2,Entertainment,3.4,1000,929,6,0.0025152,0,0,0,0,2,2,0,127563,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
2,Finance,4.3,5000,4925,21,0.0023077,0,0,0,12,5,5,0,127864,1,1,1,1,0,0,0,0,0,0,2,10,0,1,0,8,1,0,0,1,85.45454545
2,Entertainment,3,1000,41,6,0,0,0,0,1,0,5,0,94723,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Education,3.8,1000,460,6,0.0022203,0,0,0,2,1,2,0,124280,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,51.11111111
2,Entertainment,4.2,5000,4705,30,0.0022043,0,0,0,0,6,6,0,90011,1,1,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,1,92
2,Communication,3.8,1000,49,6,0.0026358,87,12,6,2,0,2,10,4793,0,0,0,1,0,0,0,0,0,0,3,0,2,1,4,6,0,0,0,0,51.11111111
2,Tools,3.8,10000,51,6,0.0002583,62,26,12,1,0,4,0,66649,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
2,Tools,3.9,500000,1436,6,0.0013818,3463,2428,437,1,2,2,2,29903,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,92
2,Business,4.3,1000,249,6,0.0023324,368,118,53,0,2,2,0,69639,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Entertainment,4.2,50000,697,6,0.0022307,893,310,129,4,1,2,12,13455,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,5,0,0,0,0,92
2,Sports,4.4,1000,1424,9,0.0030897,0,0,0,0,1,2,0,120987,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
2,Tools,4,5000,1284,6,0.0023332,1955,799,308,0,4,3,10,30845,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Arcade,4.4,1000000,1646,12,0.0016522,3903,2656,475,1,1,2,13,7179,0,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,51.11111111
2,Education,4,500000,3150,12,0.00303,0,0,0,0,4,2,0,122981,1,1,1,1,0,0,0,0,0,0,3,5,0,1,0,6,0,0,0,2,100
2,Travel & Local,4.2,100000,1449,9,0.0015036,0,0,0,0,1,2,0,118502,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,5,0,0,0,2,50
2,Business,3.7,1000,910,12,0.0021714,717,355,145,1,1,4,3,28678,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,1,1,50
2,Travel & Local,4.5,500000,1071,9,0.0020043,0,0,0,0,3,2,0,75020,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
2,Communication,3.6,5000,13,3,0.0045147,4,0,0,5,0,2,1,1462,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,6,0,0,0,0,50
2,Tools,3.3,100000,2152,9,0.0033065,2320,639,228,12,3,5,0,129684,0,1,1,1,0,0,0,0,0,0,10,7,3,2,4,23,0,1,1,1,100
2,Lifestyle,4.2,500000,1247,12,0.0032962,0,0,0,1,2,5,0,117967,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,4,0,0,1,2,50
2,Personalization,4.8,10000,574,6,0.0029905,697,285,120,2,2,2,4,8631,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,51.11111111
2,Entertainment,4,50000,1447,6,0.0015691,3232,2321,362,1,2,2,0,67017,0,0,1,1,0,0,0,0,0,0,3,2,0,1,0,4,0,0,0,2,50
2,Books & Reference,4,10000000,4570,12,0.0030492,7586,3109,1224,9,5,10,8,31283,1,1,1,1,0,0,0,0,0,0,9,11,0,1,0,15,0,0,1,2,80
2,Entertainment,4.6,5000,767,6,0.0018787,1028,435,179,1,2,2,10,31770,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Photography,4.2,10000000,6561,24,0.0023603,12836,7548,1966,2,5,6,2,17839,1,1,1,1,0,0,0,0,0,0,5,5,0,1,0,7,0,0,0,2,100
2,Education,4.8,1000,1921,9,0.0021297,5655,4193,640,0,4,5,6,3103,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Strategy,4.4,5000000,5598,12,0.0038742,8788,3611,877,2,2,2,0,50760,1,0,1,1,0,0,0,0,0,0,2,2,0,1,0,6,0,0,0,1,50
2,Personalization,4.2,50000,794,6,0.0038806,912,150,59,0,1,7,3,1170,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Communication,4.2,500000,57,6,0.0026875,90,18,8,1,0,0,0,134943,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,2,50
2,Shopping,4.1,1000000,2195,15,0.0032522,3049,1279,500,3,1,4,2,26319,0,0,1,1,0,0,0,0,0,0,6,5,1,1,2,10,0,0,1,1,51.25
2,Puzzle,4.2,10000,3955,15,0.002105,0,0,0,2,6,2,0,73514,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,92
2,Travel & Local,4.2,1000,5283,15,0.0017961,9504,5866,1186,4,3,2,0,67874,1,1,1,1,0,0,0,0,0,0,6,5,1,1,1,10,0,0,1,2,91.11111111
2,Education,4.1,100000,3718,9,0.0014531,7147,5209,879,2,2,2,0,67453,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,92
2,Business,4,50000,1688,13,0.0022197,2251,1195,402,3,1,2,14,3092,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,8,0,0,0,1,50
2,Finance,4.3,10000,172,6,0.0009477,131,46,19,0,0,2,0,66428,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Business,4.2,1000,64,9,0.0028601,103,8,4,0,1,2,15,7893,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Business,3.8,1000,423,6,0.0018811,0,0,0,2,1,2,0,126921,0,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,51.11111111
2,Entertainment,4,100000,209,497,0.0540889,236,86,25,0,3,2,0,56592,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,92
2,Action,3.3,1000000,496,132242,0.0137185,654,277,59,1,9,2,3,30664,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,92
2,Media & Video,4.1,5000,207,12,0.0039088,256,110,37,0,1,2,4,12825,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Education,4,100000,249,9,0.0021941,315,111,36,2,1,2,0,71612,0,0,1,1,0,0,0,0,0,0,1,5,0,1,0,2,0,0,1,0,51.11111111
2,Tools,4,10000,27,3,0.0051836,36,10,4,0,0,2,8,3930,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,Strategy,4.5,5000000,3646,6,0.0045802,5024,2120,703,2,3,5,2,13780,1,1,1,1,0,0,0,0,0,0,2,5,0,1,0,5,1,0,1,0,92
2,Entertainment,4.3,10000,168,6,0.0019668,409,91,39,0,1,2,3,31577,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Communication,4.5,10000,808,3,0.0037253,1028,414,147,7,0,2,0,69598,1,0,0,1,0,0,0,0,0,0,6,7,2,1,2,10,0,0,1,2,51.25
2,Social,4.5,10000,1678,16,0.002514,0,0,0,5,1,5,0,121873,0,1,1,1,0,0,0,0,0,0,3,5,0,1,0,7,0,0,1,2,100
2,Tools,3.6,100000,3,3,0,3,0,0,2,1,2,0,64657,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
2,Entertainment,4,10000,10,6,0,0,0,0,0,0,0,0,119034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Tools,3.4,5000,12,3,0.0011148,14,13,3,27,1,2,0,53994,1,1,0,1,0,0,0,0,0,0,6,12,0,1,1,15,1,0,1,2,50
2,Arcade,3.9,1000000,3866,12,0.0023399,0,0,0,0,5,2,0,101100,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
2,Education,4.2,5000,632,9,0.0035742,0,0,0,2,5,2,0,91699,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,51.11111111
2,Finance,3.4,10000,47,3,0.003877,22,0,0,1,0,4,0,70530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Personalization,4.7,10000,3108,12,0.0015114,6340,4550,743,1,2,2,1,29351,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Simulation,4.1,500000,74,450,0.0038379,0,0,0,2,4,2,0,94992,1,0,0,1,0,0,0,0,0,0,1,4,0,1,0,4,0,0,0,0,51.11111111
2,Business,4,50000000,2238,6,0.0028012,3549,1182,403,0,2,8,0,128740,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
2,Social,4.3,100000,4201,18,0.002066,8292,5509,1147,1,5,2,9,16320,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,1,0,92
2,Personalization,4.1,1000000,1869,21,0.0029307,2493,548,192,5,1,7,5,16478,0,0,1,1,0,0,0,0,0,0,2,10,0,1,0,9,0,0,1,0,51.11111111
2,Photography,3.4,50000,622,6,0.0022967,0,0,0,1,1,2,0,107304,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
2,Casual,4.1,100000,757,15,0.0029769,0,0,0,0,2,2,0,122554,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,51.11111111
2,Business,3.6,10000,1320,18,0.0021631,0,0,0,3,1,3,0,119592,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,6,0,0,0,0,51.11111111
2,Puzzle,3.8,100000,573,6,0.0036,814,284,109,0,3,2,4,16730,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Shopping,3.8,1000,593,6,0.0028825,0,0,0,1,3,2,0,123594,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,1,51.11111111
2,Tools,4.2,1000,157,6,0.0041967,146,28,12,0,1,2,2,5507,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
